protein	log2FC	p-val
sp|P07003|POXB_ECOLI	2.189	0.0
sp|P0ABU0|MENB_ECOLI	0.158	0.906
sp|P37774|YECC_ECOLI	-0.064	0.773
sp|P46852|YHHW_ECOLI	1.158	1.425e-09
sp|P25539|RIBD_ECOLI	0.231	0.106
sp|P0ADM4|YIDQ_ECOLI	1.36	2.069e-05
sp|P06992|RSMA_ECOLI	0.18	0.324
sp|P0ADA1|TESA_ECOLI	0.474	0.002
sp|P0A705|IF2_ECOLI	-0.322	1.022e-06
sp|P0AG80|UGPB_ECOLI	2.855	0.0
sp|P25522|MNME_ECOLI	0.06	0.75
sp|P09148|GAL7_ECOLI	0.466	0.172
sp|P0AEA8|CYSG_ECOLI	-0.796	0.014
sp|P31658|HCHA_ECOLI	2.435	4.441e-16
sp|P31119|AAS_ECOLI	0.273	0.917
sp|P18843|NADE_ECOLI	0.235	3.41e-05
sp|P69441|KAD_ECOLI	-0.022	0.23
sp|P23845|CYSN_ECOLI	-2.416	3.286e-10
sp|P75876|RLMI_ECOLI	-1.444	1.451e-08
sp|P04846|NLPA_ECOLI	-0.227	0.0009104
sp|P0AGE6|CHRR_ECOLI	1.287	2.071e-10
sp|P0ACP5|GNTR_ECOLI	0.777	3.971e-05
sp|P0A9K3|PHOL_ECOLI	0.179	0.017
sp|P24186|FOLD_ECOLI	-0.216	0.414
sp|P0A9M0|LON_ECOLI	0.141	0.28
sp|P0A6Z3|HTPG_ECOLI	0.692	0.0
sp|P0A6W5|GREA_ECOLI	-0.36	0.281
sp|P0AG84|YGHA_ECOLI	2.612	0.0
sp|P0A6H1|CLPX_ECOLI	-0.278	0.01
sp|P75796|GSIA_ECOLI	1.515	7.565e-06
sp|P77689|SUFD_ECOLI	1.113	5.811e-13
sp|P67087|RSMI_ECOLI	-0.242	0.873
sp|P0ADE4|TAMA_ECOLI	1.025	1.353e-05
sp|P0A715|KDSA_ECOLI	0.026	0.04
sp|P0A6E4|ASSY_ECOLI	-1.449	0.0
sp|P0A6B7|ISCS_ECOLI	-2.603	0.0
sp|P76149|SAD_ECOLI	0.092	0.077
sp|P0ADQ2|YIID_ECOLI	1.108	4.473e-10
sp|P0AFG8|ODP1_ECOLI	0.694	0.0
sp|P0A6W9|GSH1_ECOLI	-0.508	0.003
sp|P75838|YCAO_ECOLI	-3.733	1.625e-09
sp|P69913|CSRA_ECOLI	-0.243	0.084
sp|P22525|YCBB_ECOLI	0.733	0.003
sp|P09373|PFLB_ECOLI	0.335	4.394e-11
sp|P0A9G8|MODE_ECOLI	0.161	0.266
sp|P06616|ERA_ECOLI	-0.226	0.881
sp|P0AB91|AROG_ECOLI	0.501	0.795
sp|P0AAC0|USPE_ECOLI	0.504	4.044e-09
sp|P0A9M8|PTA_ECOLI	0.779	0.0
sp|P34209|YDCF_ECOLI	-0.045	0.84
sp|P0ADP9|YIHD_ECOLI	-1.221	4.121e-05
sp|P0AG00|WZZE_ECOLI	0.037	0.631
sp|P04995|EX1_ECOLI	1.173	5.188e-05
sp|P06282|CDH_ECOLI	1.855	0.0005256
sp|P0A8U6|METJ_ECOLI	-0.654	4.512e-05
sp|P0AFW8|ROF_ECOLI	0.446	0.136
sp|P0AG93|SECF_ECOLI	-0.368	0.17
sp|P61316|LOLA_ECOLI	0.59	1.493e-06
sp|P45577|PROQ_ECOLI	-0.838	4.883e-06
sp|P0AEW4|CPDA_ECOLI	1.672	6.306e-14
sp|P0AF50|YJBR_ECOLI	1.141	0.0002055
sp|P0AFF2|NUPC_ECOLI	-0.405	0.359
sp|P0AGF2|CSDE_ECOLI	0.099	0.067
sp|P25535|UBII_ECOLI	-1.044	0.0003339
sp|P0A7M2|RL28_ECOLI	-0.524	4.132e-05
sp|P0A8B5|YBAB_ECOLI	-0.369	0.963
sp|P0A6M8|EFG_ECOLI	-0.709	0.0
sp|P27837|YIFK_ECOLI	0.766	0.007
sp|P77302|DGCM_ECOLI	0.314	0.78
sp|P0AA04|PTHP_ECOLI	-0.152	0.206
sp|P64530|RCNR_ECOLI	-0.202	0.092
sp|P41407|AZOR_ECOLI	-2.714	4.063e-14
sp|P0A8J8|RHLB_ECOLI	-0.102	0.06
sp|P09996|YIDB_ECOLI	0.741	0.001
sp|P52697|6PGL_ECOLI	1.502	6.661e-16
sp|P0A9J8|CMPDT_ECOLI	-1.723	0.0
sp|P19934|TOLA_ECOLI	-0.182	0.279
sp|P0CB39|EPTC_ECOLI	0.458	0.004
sp|P37177|PT1P_ECOLI	0.369	0.417
sp|P46130|YBHC_ECOLI	-0.087	0.504
sp|P0AGA2|SECY_ECOLI	-0.146	0.057
sp|P23930|LNT_ECOLI	1.239	1.21e-05
sp|P66817|DIAA_ECOLI	0.007	0.89
sp|P0C0V0|DEGP_ECOLI	-0.545	1.536e-08
sp|P08660|AK3_ECOLI	-1.073	0.0
sp|P0AEG6|DSBC_ECOLI	0.153	0.365
sp|P0A698|UVRA_ECOLI	1.698	0.0
sp|P0A7A7|PLSB_ECOLI	0.983	0.0
sp|P15877|DHG_ECOLI	3.692	0.0
sp|P21338|RNI_ECOLI	0.299	0.133
sp|P23878|FEPC_ECOLI	1.804	2.388e-07
sp|P69411|RCSF_ECOLI	1.272	2.983e-06
sp|P27833|WECE_ECOLI	0.19	0.479
sp|P05020|PYRC_ECOLI	-0.111	0.344
sp|P31828|PQQL_ECOLI	-0.213	0.504
sp|P0ACF0|DBHA_ECOLI	0.259	0.008
sp|P0AFB1|NLPI_ECOLI	0.279	0.212
sp|P0ACA7|GSTB_ECOLI	-0.285	5.751e-06
sp|P39830|YBAL_ECOLI	0.625	0.011
sp|P08390|USG_ECOLI	0.42	0.197
sp|P15254|PUR4_ECOLI	-1.056	0.0
sp|P0A7F6|SPED_ECOLI	-1.064	3.517e-07
sp|P77695|GNSB_ECOLI	-0.016	0.675
sp|P0A8I5|TRMB_ECOLI	0.288	0.398
sp|P75864|RLMKL_ECOLI	0.265	0.011
sp|P0A6Z6|NIKR_ECOLI	-0.736	0.002
sp|P0AAZ4|RARA_ECOLI	-0.252	0.449
sp|P66948|BEPA_ECOLI	0.469	0.007
sp|P0A944|RIMI_ECOLI	0.584	0.002
sp|P0ADP2|YIGI_ECOLI	0.481	0.003
sp|P0AC53|G6PD_ECOLI	0.05	0.09
sp|P0AE06|ACRA_ECOLI	-0.012	0.711
sp|P0AE01|TRMJ_ECOLI	-0.446	0.021
sp|P0A817|METK_ECOLI	-2.08	0.0
sp|P0A937|BAME_ECOLI	0.189	0.545
sp|P75736|YBFF_ECOLI	0.049	0.847
sp|P0ADS6|YGGE_ECOLI	1.299	0.0
sp|P0AG40|RIBF_ECOLI	-0.013	0.814
sp|P33219|YEBF_ECOLI	0.065	0.5
sp|P30178|HCXB_ECOLI	-0.616	2.299e-06
sp|P0AD12|YEEZ_ECOLI	0.465	0.0003442
sp|P0A8N5|SYK2_ECOLI	1.273	6.661e-16
