protein	log2FC	p-val
sp|P75797|GSIB_ECOLI	0.037	0.905
sp|P0AFU8|RISA_ECOLI	0.135	0.447
sp|P0A6X7|IHFA_ECOLI	0.625	1.055e-09
sp|Q47147|YAFJ_ECOLI	0.347	0.06
sp|P0A8K1|PSD_ECOLI	0.164	0.151
sp|P77804|YDGA_ECOLI	0.222	0.009
sp|P37749|WBBI_ECOLI	-0.576	0.002
sp|P0A6L4|NANA_ECOLI	-0.85	1.41e-05
sp|P25746|HFLD_ECOLI	-0.357	0.052
sp|P0ADA1|TESA_ECOLI	0.597	0.006
sp|P0AB77|KBL_ECOLI	-0.052	0.735
sp|P37626|YHII_ECOLI	-0.582	2.566e-07
sp|P04079|GUAA_ECOLI	-0.569	0.0
sp|P76397|MDTA_ECOLI	0.388	0.071
sp|P45395|KDSD_ECOLI	-0.194	0.124
sp|P0A8A8|RIMP_ECOLI	-0.03	0.856
sp|P0AG99|SECG_ECOLI	-0.069	0.903
sp|P0ADY3|RL14_ECOLI	-0.441	1.099e-05
sp|P0A8E7|YAJQ_ECOLI	0.33	5.675e-05
sp|P0AED5|UVRY_ECOLI	0.008	0.916
sp|P15977|MALQ_ECOLI	0.097	0.55
sp|P0AFK0|PMBA_ECOLI	-0.113	0.268
sp|P0ACJ8|CRP_ECOLI	0.497	2.616e-07
sp|P78067|YNJE_ECOLI	-0.079	0.739
sp|P07109|HISP_ECOLI	0.31	0.091
sp|P75713|ALLE_ECOLI	0.792	0.0002384
sp|P0AEB7|YOAB_ECOLI	-0.006	0.752
sp|P0A8D0|NRDR_ECOLI	0.452	0.12
sp|P30177|YBIB_ECOLI	0.845	4.237e-09
sp|P33224|AIDB_ECOLI	0.441	0.066
sp|P22106|ASNB_ECOLI	-0.212	0.039
sp|P0A6P7|ENGB_ECOLI	0.357	0.045
sp|P0ADS2|ZAPA_ECOLI	0.217	0.249
sp|P0AEL6|FEPB_ECOLI	-0.195	0.267
sp|P23522|GARL_ECOLI	0.724	0.006
sp|P0AG90|SECD_ECOLI	-0.342	0.0001538
sp|P07001|PNTA_ECOLI	-0.479	2.427e-07
sp|P69853|DMSD_ECOLI	0.615	0.027
sp|P0ABN5|DCUA_ECOLI	0.224	0.352
sp|P0A9L8|P5CR_ECOLI	0.913	1.241e-06
sp|P19624|PDXA_ECOLI	-0.014	0.654
sp|P0A901|BLC_ECOLI	-0.083	0.565
