protein	log2FC	p-val
sp|P15254|PUR4_ECOLI	0.041	0.985
sp|P0A951|ATDA_ECOLI	0.169	0.313
sp|P75694|YAHO_ECOLI	1.831	7.901e-12
sp|P09030|EX3_ECOLI	0.004	0.366
sp|P75829|YBJX_ECOLI	0.189	0.702
sp|P67660|YHAJ_ECOLI	0.194	0.599
sp|P0A6Z3|HTPG_ECOLI	0.324	7.072e-08
sp|P0A9C5|GLN1B_ECOLI	-0.974	0.0
sp|P0ABF1|PCNB_ECOLI	-0.14	0.405
sp|P0AD57|ISPB_ECOLI	0.735	0.0001154
sp|P02359|RS7_ECOLI	-0.152	0.061
sp|P26648|FTSP_ECOLI	0.397	0.081
sp|P06709|BIRA_ECOLI	0.508	0.684
sp|P76403|YEGQ_ECOLI	0.195	0.106
sp|P69441|KAD_ECOLI	0.459	1.12e-07
sp|P00962|SYQ_ECOLI	0.028	0.154
sp|P16926|MREC_ECOLI	-0.26	0.168
sp|P0AFI7|PDXH_ECOLI	0.007	0.356
sp|P75954|YCFS_ECOLI	0.403	0.119
sp|P0A9K7|PHOU_ECOLI	0.205	0.003
sp|P0AC30|FTSX_ECOLI	-0.379	0.067
sp|P76397|MDTA_ECOLI	-0.153	0.386
sp|P14081|SELB_ECOLI	0.302	0.006
sp|P77806|YBDL_ECOLI	-0.243	0.01
sp|P0AEG6|DSBC_ECOLI	0.068	0.592
sp|P33221|PURT_ECOLI	-0.051	0.773
sp|P77150|PDXY_ECOLI	-0.136	0.555
sp|P0AES0|GSP_ECOLI	-1.086	3.952e-14
sp|P0A8S1|ARGP_ECOLI	-0.398	0.006
sp|P0AC19|FOLX_ECOLI	-0.25	0.194
sp|P0C0L2|OSMC_ECOLI	0.983	4.406e-11
sp|P02918|PBPA_ECOLI	-0.38	0.051
sp|P04983|RBSA_ECOLI	1.159	7.203e-07
sp|P11447|ARLY_ECOLI	-0.78	0.0
sp|P0ADA5|YAJG_ECOLI	-0.162	0.227
sp|P30125|LEU3_ECOLI	0.071	0.164
sp|P61316|LOLA_ECOLI	0.017	0.589
sp|P37689|GPMI_ECOLI	-2.126	0.0
sp|P0AB12|YCCF_ECOLI	-0.989	6.67e-05
sp|P65367|YQCA_ECOLI	0.581	0.02
sp|P31547|METI_ECOLI	-0.71	0.038
sp|P0AAR3|YBAK_ECOLI	0.171	0.508
sp|P33232|LLDD_ECOLI	0.655	6.385e-06
sp|P04805|SYE_ECOLI	0.124	0.044
sp|P36659|CBPA_ECOLI	0.483	0.075
sp|P04968|ILVA_ECOLI	-0.567	3.643e-06
sp|P0AEI6|NUDJ_ECOLI	-0.003	1.0
sp|P0ADY7|RL16_ECOLI	-0.548	5.325e-05
sp|P0AFG3|ODO1_ECOLI	-0.057	0.494
sp|P28903|NRDD_ECOLI	0.579	0.0009334
sp|P66948|BEPA_ECOLI	0.096	0.302
sp|P0A953|FABB_ECOLI	0.271	0.022
sp|P60560|GUAC_ECOLI	0.148	0.443
sp|Q46868|UBIK_ECOLI	0.432	0.0002131
sp|P0A717|KPRS_ECOLI	0.245	0.0001201
sp|P0A805|RRF_ECOLI	0.26	0.011
sp|P0A9W3|ETTA_ECOLI	0.132	0.006
sp|P0ADQ2|YIID_ECOLI	0.675	2.654e-09
sp|P0ACZ8|CUSR_ECOLI	0.149	0.2
sp|P23869|PPIB_ECOLI	0.157	0.464
sp|P0A8F8|UVRB_ECOLI	0.132	0.108
sp|P38038|CYSJ_ECOLI	-0.431	1.772e-10
sp|P00363|FRDA_ECOLI	2.905	0.0
sp|P11875|SYR_ECOLI	-0.027	0.838
sp|P0ACJ0|LRP_ECOLI	0.002	0.569
sp|P08200|IDH_ECOLI	0.76	0.0
sp|P0ADG7|IMDH_ECOLI	-0.048	0.538
sp|P0ABQ4|DYR_ECOLI	0.979	6.268e-05
sp|P39830|YBAL_ECOLI	0.031	0.657
sp|P0A901|BLC_ECOLI	-0.117	0.576
sp|P77348|MPPA_ECOLI	1.259	5.014e-13
sp|P77775|YFCH_ECOLI	0.509	0.005
sp|P0AF12|MTNN_ECOLI	0.185	0.229
sp|P00490|PHSM_ECOLI	-0.585	7.81e-11
sp|P0A9P6|DEAD_ECOLI	-0.6	2.573e-09
sp|P0A6P9|ENO_ECOLI	-0.596	4.441e-16
sp|P15993|AROP_ECOLI	0.444	0.004
sp|P11880|MURF_ECOLI	0.129	0.614
sp|P60906|SYH_ECOLI	-0.032	0.703
sp|P52697|6PGL_ECOLI	0.566	2.455e-06
sp|P0ABJ9|CYDA_ECOLI	-0.422	0.0005219
sp|P0AFG6|ODO2_ECOLI	0.155	0.031
sp|P0A6E1|AROL_ECOLI	0.082	0.668
sp|P07395|SYFB_ECOLI	-0.134	0.002
sp|P23894|HTPX_ECOLI	0.487	0.004
sp|P09832|GLTD_ECOLI	-0.829	0.0
sp|P37648|YHJJ_ECOLI	0.221	0.138
sp|P0A927|TSX_ECOLI	0.187	0.894
sp|P60595|HIS5_ECOLI	-0.425	0.009
sp|P15038|HELD_ECOLI	-0.525	0.003
sp|P23367|MUTL_ECOLI	-0.18	0.653
sp|P0A7Z0|RPIA_ECOLI	0.536	3.143e-07
sp|P0ACF4|DBHB_ECOLI	0.496	6.643e-05
sp|P69786|PTGCB_ECOLI	-2.31	0.0
sp|Q46845|YGHU_ECOLI	0.881	3.538e-11
sp|P0A8Y5|YIDA_ECOLI	-0.275	0.04
sp|P0AFU8|RISA_ECOLI	-0.623	8.477e-07
sp|P67910|HLDD_ECOLI	-0.036	0.997
sp|P0AFP6|GCH1L_ECOLI	0.506	6.795e-06
sp|P21170|SPEA_ECOLI	-0.082	0.104
sp|P30749|MOAE_ECOLI	-0.247	0.101
sp|P0ABU2|YCHF_ECOLI	0.014	0.507
sp|P0ABV6|TOLR_ECOLI	-0.8	0.008
sp|P68191|SRA_ECOLI	0.66	0.002
sp|P20083|PARE_ECOLI	-0.388	0.006
sp|P15639|PUR9_ECOLI	-0.066	0.367
sp|P0AAB8|USPD_ECOLI	0.189	0.795
sp|P0ADF8|ILVN_ECOLI	0.121	0.333
sp|P10384|FADL_ECOLI	3.152	0.0
sp|P09126|HEM4_ECOLI	0.712	0.019
sp|P60390|RSMH_ECOLI	0.664	1e-07
sp|P0ADZ7|YAJC_ECOLI	-0.635	5.118e-05
sp|P77211|CUSC_ECOLI	0.229	0.009
sp|P0ACD4|ISCU_ECOLI	-0.151	0.064
sp|Q46893|ISPD_ECOLI	-0.356	0.312
sp|P05793|ILVC_ECOLI	-0.559	0.0
sp|P18843|NADE_ECOLI	-0.405	1.444e-05
sp|P0A9K3|PHOL_ECOLI	0.015	0.984
sp|P13024|FDHE_ECOLI	0.373	0.586
sp|P31473|RAVA_ECOLI	-0.235	0.874
sp|P0A6D7|AROK_ECOLI	0.091	0.26
sp|P00861|DCDA_ECOLI	-0.349	0.028
sp|P0A9Y6|CSPC_ECOLI	0.058	0.653
sp|P23721|SERC_ECOLI	-0.466	3.998e-09
sp|P69797|PTNAB_ECOLI	-0.588	1.886e-12
sp|P75736|YBFF_ECOLI	0.138	0.1
sp|P0AB28|YCED_ECOLI	-0.226	0.078
sp|P21169|DCOR_ECOLI	-0.375	0.019
sp|P76193|YNHG_ECOLI	-0.378	0.004
sp|P0ABK5|CYSK_ECOLI	0.04	0.76
sp|P0AEJ6|EUTB_ECOLI	-0.602	0.035
sp|P0ACJ8|CRP_ECOLI	0.732	2.398e-14
sp|P36683|ACNB_ECOLI	1.432	0.0
sp|P10121|FTSY_ECOLI	0.322	8.626e-06
sp|P42593|FADH_ECOLI	1.485	0.0
sp|P09158|SPEE_ECOLI	0.273	0.39
sp|P0A8F4|URK_ECOLI	0.098	0.769
sp|P0A7V8|RS4_ECOLI	-0.288	0.015
sp|P0AE85|CPXP_ECOLI	1.252	8.983e-11
sp|P0AGD7|SRP54_ECOLI	-0.105	0.124
sp|P26647|PLSC_ECOLI	-0.732	0.001
sp|P60752|MSBA_ECOLI	-0.279	0.03
sp|P0AG96|SECE_ECOLI	0.386	0.902
sp|P0A6E6|ATPE_ECOLI	0.277	0.235
sp|P0C037|PPNP_ECOLI	0.095	0.927
sp|P31433|YICH_ECOLI	-0.327	0.101
sp|P63020|NFUA_ECOLI	-0.021	0.637
sp|P19934|TOLA_ECOLI	-0.412	0.038
sp|P77214|CUSF_ECOLI	0.093	0.229
sp|P27550|ACSA_ECOLI	2.719	0.0
sp|P05458|PTRA_ECOLI	-0.325	0.003
sp|P0A988|DPO3B_ECOLI	0.295	0.134
sp|P10908|UGPQ_ECOLI	0.999	8.696e-05
sp|P21645|LPXD_ECOLI	0.168	0.388
sp|P77717|YBAY_ECOLI	0.151	0.554
sp|P76372|WZZB_ECOLI	0.228	0.005
sp|P0A9N4|PFLA_ECOLI	0.554	0.067
sp|P0A715|KDSA_ECOLI	0.156	0.016
sp|P09980|REP_ECOLI	-1.357	1.233e-05
sp|P75728|UBIF_ECOLI	-0.04	0.645
sp|P07650|TYPH_ECOLI	0.374	0.028
sp|P64624|YHEO_ECOLI	-0.193	0.088
sp|P67603|YQFB_ECOLI	0.15	0.581
sp|P31119|AAS_ECOLI	0.125	0.385
sp|P0A9L8|P5CR_ECOLI	1.179	3.981e-06
sp|P0A9M0|LON_ECOLI	-0.49	9.637e-14
sp|P00968|CARB_ECOLI	-0.345	1.776e-15
sp|P16659|SYP_ECOLI	-0.139	0.066
sp|P27838|CYAY_ECOLI	-0.124	0.248
sp|P0AGK8|ISCR_ECOLI	-0.145	0.1
sp|P0A9F6|GCVA_ECOLI	-0.364	0.255
sp|P24171|DCP_ECOLI	0.234	0.02
sp|P28861|FENR_ECOLI	0.448	0.015
sp|P0AG27|YIBN_ECOLI	0.022	0.593
sp|P77499|SUFC_ECOLI	-0.49	9.128e-05
sp|P77395|CNOX_ECOLI	-0.203	0.065
sp|P0AG48|RL21_ECOLI	-0.437	0.000136
sp|P22333|ADD_ECOLI	-0.043	0.616
sp|P0A825|GLYA_ECOLI	-0.136	0.047
sp|P12295|UNG_ECOLI	0.046	0.881
sp|P76170|YNFB_ECOLI	0.293	0.085
sp|P0AEH1|RSEP_ECOLI	-0.116	0.549
sp|P04693|TYRB_ECOLI	0.023	0.35
sp|P0AF90|RRAB_ECOLI	0.474	0.016
sp|P0A9Z1|GLNB_ECOLI	0.067	0.507
sp|P0A9Q5|ACCD_ECOLI	-0.035	0.258
sp|P0A9G6|ACEA_ECOLI	1.949	0.0
sp|P42620|YQJG_ECOLI	1.135	5.781e-07
sp|P69874|POTA_ECOLI	-0.523	0.007
sp|P0A6T3|GAL1_ECOLI	0.895	2.742e-07
sp|P37330|MASZ_ECOLI	2.234	0.0
sp|P45955|CPOB_ECOLI	-0.553	1.195e-06
sp|P17854|CYSH_ECOLI	0.311	0.0001455
sp|P0AFR4|YCIO_ECOLI	0.135	0.937
sp|P0AGI8|TRKA_ECOLI	0.251	0.437
sp|P27248|GCST_ECOLI	-0.047	0.84
sp|P0A8G3|UXAC_ECOLI	0.903	1.222e-09
sp|P0A9A6|FTSZ_ECOLI	-0.207	0.014
sp|P45395|KDSD_ECOLI	0.178	0.847
sp|P76034|YCIT_ECOLI	-0.248	0.041
sp|P77735|YAJO_ECOLI	1.011	0.0
sp|P0C054|IBPA_ECOLI	0.619	0.011
sp|P23003|TRMA_ECOLI	0.022	0.681
sp|P21156|CYSD_ECOLI	-0.418	0.000375
sp|P15042|DNLJ_ECOLI	-0.135	0.134
sp|P05020|PYRC_ECOLI	0.448	1.396e-05
sp|P30178|HCXB_ECOLI	0.071	0.742
sp|P0A9D4|CYSE_ECOLI	0.002	0.63
sp|P23886|CYDC_ECOLI	-0.472	0.015
sp|P31120|GLMM_ECOLI	-0.436	2.812e-08
sp|P31806|NNR_ECOLI	1.138	6.357e-06
sp|P37744|RMLA1_ECOLI	0.218	0.323
sp|P0A7G6|RECA_ECOLI	0.231	0.067
sp|P77247|HXPB_ECOLI	0.203	0.009
sp|P0A9P0|DLDH_ECOLI	0.096	0.005
sp|P0A8T7|RPOC_ECOLI	-0.444	0.0
sp|P76621|GLAH_ECOLI	1.859	1.477e-08
sp|P27242|WAAU_ECOLI	-0.629	0.303
sp|P39310|YTFB_ECOLI	0.584	0.183
sp|P0A830|DCTA_ECOLI	2.906	2.78e-05
sp|P0AFZ1|SSEB_ECOLI	-0.102	0.627
sp|P00894|ILVH_ECOLI	-0.503	3.907e-06
sp|P0AAP3|FRMR_ECOLI	0.249	0.047
sp|P39838|RCSD_ECOLI	-0.481	0.0003504
sp|P0ADN6|YIFL_ECOLI	-0.125	0.475
sp|P0ABC7|HFLK_ECOLI	-0.009	0.559
sp|P00946|MANA_ECOLI	0.547	1.546e-10
sp|P0A7U7|RS20_ECOLI	-0.276	0.012
sp|P04079|GUAA_ECOLI	-0.027	0.444
sp|P0ABH9|CLPA_ECOLI	-0.586	4.88e-11
sp|P42599|YGJR_ECOLI	1.665	9.667e-06
sp|P0ABS1|DKSA_ECOLI	0.337	0.0002776
sp|P0A9L3|FKBB_ECOLI	0.25	0.043
sp|P62623|ISPH_ECOLI	-0.017	0.228
sp|P04425|GSHB_ECOLI	0.067	0.282
sp|P09831|GLTB_ECOLI	-1.278	0.0
sp|P0A8U6|METJ_ECOLI	0.332	0.029
sp|P13001|BIOH_ECOLI	-0.097	1.0
sp|P00448|SODM_ECOLI	0.265	0.0002646
sp|P04982|RBSD_ECOLI	0.947	2.252e-07
sp|P31142|THTM_ECOLI	1.248	0.0
sp|P76346|MTFA_ECOLI	1.24	4.011e-07
sp|P09424|MTLD_ECOLI	0.892	2.807e-09
sp|P45470|YHBO_ECOLI	0.878	9.572e-06
sp|P69425|TATB_ECOLI	0.388	0.008
sp|P24178|YFFB_ECOLI	-0.084	0.732
sp|P77173|ZIPA_ECOLI	0.48	0.0008825
sp|P0A7C2|LEXA_ECOLI	0.268	0.051
sp|P0A9F9|METR_ECOLI	-0.32	0.166
sp|P0A821|SELA_ECOLI	0.071	0.867
sp|P64534|RCNB_ECOLI	0.509	0.014
sp|P76108|YDCS_ECOLI	3.141	0.0
sp|P06721|METC_ECOLI	-0.336	0.011
sp|P0AFC7|NUOB_ECOLI	1.031	4.348e-13
sp|Q46871|YQJH_ECOLI	0.362	0.003
sp|P0ACU7|YJDC_ECOLI	0.496	0.003
sp|P0A6Y5|HSLO_ECOLI	0.294	0.0006197
sp|P46837|YHGF_ECOLI	-0.455	6.689e-09
sp|Q47146|FADE_ECOLI	0.228	0.0009
sp|P0AFM2|PROX_ECOLI	0.329	0.038
sp|P0A6P5|DER_ECOLI	-0.481	3.481e-06
sp|P16456|SELD_ECOLI	0.716	7.666e-06
sp|P76402|YEGP_ECOLI	1.317	3.911e-08
sp|P0AF28|NARL_ECOLI	0.25	0.107
sp|P09546|PUTA_ECOLI	-0.12	0.67
sp|P60438|RL3_ECOLI	-0.213	0.003
sp|P30847|BAES_ECOLI	0.188	0.253
sp|P33650|FEOB_ECOLI	-0.729	0.001
sp|P0A858|TPIS_ECOLI	0.043	0.215
sp|P32157|YIIM_ECOLI	0.599	0.17
sp|P00370|DHE4_ECOLI	-0.626	1.377e-14
sp|P0AFI2|PARC_ECOLI	-0.828	3.911e-10
sp|P76576|YFGM_ECOLI	0.145	0.104
sp|P64483|YEAK_ECOLI	-0.104	0.237
sp|P0AG90|SECD_ECOLI	-0.349	2.593e-06
sp|P0ACL9|PDHR_ECOLI	0.097	0.475
sp|P0AG24|SPOT_ECOLI	0.128	0.397
sp|P25745|MNMA_ECOLI	0.454	1.264e-05
sp|P0A8P3|FETP_ECOLI	-0.241	0.002
sp|P0A9H5|BTUR_ECOLI	0.005	0.447
sp|P39411|NCPP_ECOLI	-0.456	0.065
sp|P05791|ILVD_ECOLI	-0.494	1.049e-09
sp|P33218|YEBE_ECOLI	-0.371	0.014
sp|P0A6L4|NANA_ECOLI	0.618	0.0003809
sp|P22731|LIVF_ECOLI	0.777	1.889e-06
sp|P33920|NDPA_ECOLI	0.0002424	0.627
sp|P27848|YIGL_ECOLI	0.212	0.21
sp|P77739|YNIA_ECOLI	1.203	3.484e-09
sp|P0A6P7|ENGB_ECOLI	0.271	0.016
sp|P00582|DPO1_ECOLI	0.388	1.278e-07
sp|P75797|GSIB_ECOLI	0.426	1.325e-05
sp|P0A7K6|RL19_ECOLI	-0.747	8.682e-13
sp|P0AB24|EFEO_ECOLI	-0.027	0.837
sp|P0ABD8|BCCP_ECOLI	0.464	0.007
sp|P0AAC0|USPE_ECOLI	0.442	0.001
sp|P0AF18|NAGA_ECOLI	0.322	0.019
sp|P24182|ACCC_ECOLI	0.315	4.415e-05
sp|P77293|GTRB_ECOLI	-0.258	0.397
sp|P0A780|NUSB_ECOLI	0.238	0.021
sp|P25519|HFLX_ECOLI	-0.185	0.174
sp|P76558|MAO2_ECOLI	0.696	0.0
sp|P0A6C8|ARGB_ECOLI	-0.242	0.002
sp|P09551|ARGT_ECOLI	1.984	0.0
sp|P0AA43|RSUA_ECOLI	0.137	0.04
sp|P0A7C6|PEPE_ECOLI	1.513	8.197e-11
sp|P0A7G2|RBFA_ECOLI	0.055	0.319
sp|P0A7D7|PUR7_ECOLI	0.112	0.491
sp|P77748|YDIJ_ECOLI	-0.04	0.347
sp|P0A870|TALB_ECOLI	-0.004	0.204
sp|P33363|BGLX_ECOLI	0.254	0.0003689
sp|P21338|RNI_ECOLI	-0.052	0.72
sp|P04825|AMPN_ECOLI	0.419	1.339e-13
sp|P39173|YEAD_ECOLI	-0.573	1.262e-06
sp|P18196|MINC_ECOLI	0.043	0.61
sp|P0A6L9|HSCB_ECOLI	-0.294	0.046
sp|P36649|CUEO_ECOLI	0.651	5.876e-06
sp|P75791|YBIU_ECOLI	-0.125	0.28
sp|P0AEU7|SKP_ECOLI	-0.283	0.013
sp|P75913|GHRA_ECOLI	0.141	0.426
sp|P0A738|MOAC_ECOLI	-0.044	0.222
sp|P77625|HXPA_ECOLI	-0.175	0.134
sp|P0A9Q7|ADHE_ECOLI	-1.854	0.0
sp|P33030|YEIR_ECOLI	-0.198	0.166
sp|P05459|PDXB_ECOLI	0.009	0.341
sp|P0A6V8|GLK_ECOLI	-0.246	0.0002183
sp|P77376|YDGJ_ECOLI	0.673	8.595e-06
sp|P0A7E9|PYRH_ECOLI	0.26	0.038
sp|P0A903|BAMC_ECOLI	-0.177	0.055
sp|P33136|OPGG_ECOLI	0.078	0.017
sp|P23882|FMT_ECOLI	0.123	0.262
sp|P60757|HIS1_ECOLI	-0.34	0.000929
sp|P0ACA1|YIBF_ECOLI	0.524	2.623e-05
sp|P31554|LPTD_ECOLI	0.365	3.169e-08
sp|P06149|DLD_ECOLI	0.308	1.114e-07
sp|P0A8D3|YAII_ECOLI	-0.439	0.052
sp|P69908|DCEA_ECOLI	1.335	0.0001437
sp|P0A7R9|RS11_ECOLI	0.057	0.678
sp|P67095|YFCE_ECOLI	0.221	0.023
sp|P0AEE5|DGAL_ECOLI	2.19	0.0
sp|P0ADS9|YGGN_ECOLI	0.563	0.003
sp|P08395|SPPA_ECOLI	-0.567	0.002
sp|P0ADI4|ENTB_ECOLI	0.081	0.313
sp|P0ACK5|DEOR_ECOLI	-0.393	0.249
sp|P0A9T0|SERA_ECOLI	-0.854	0.0
sp|P0ADX1|YHFA_ECOLI	0.453	0.182
sp|P0ABF6|CDD_ECOLI	0.553	0.005
sp|P0A784|ORN_ECOLI	-0.054	0.938
sp|P0A6K6|DEOB_ECOLI	0.707	2.149e-13
sp|P39280|EPMB_ECOLI	0.351	0.121
sp|P0AET8|HDHA_ECOLI	1.132	1.792e-07
sp|P00864|CAPP_ECOLI	-1.6	0.0
sp|P45579|HCXA_ECOLI	-0.146	0.24
sp|P0ADK8|YIBL_ECOLI	0.344	0.252
sp|P24251|CRL_ECOLI	-0.018	0.634
sp|P0A8T1|PRMA_ECOLI	-0.115	0.598
sp|P69451|LCFA_ECOLI	1.706	2.22e-16
sp|P0A7A2|GPMB_ECOLI	0.179	0.262
sp|Q46851|GPR_ECOLI	1.919	0.0
sp|P02924|ARAF_ECOLI	1.858	8.45e-07
sp|P0AGJ5|YFIF_ECOLI	-0.201	0.073
sp|P0ACV8|YMJA_ECOLI	0.613	0.033
sp|P0AB38|LPOB_ECOLI	-0.651	0.021
sp|P0AEE3|DEGS_ECOLI	-0.23	0.227
sp|P69411|RCSF_ECOLI	0.417	0.025
sp|P39199|PRMB_ECOLI	0.536	0.0007263
sp|P07003|POXB_ECOLI	0.65	4.594e-07
sp|P32099|LPLA_ECOLI	0.196	0.33
sp|P0ABV2|EXBD_ECOLI	-0.191	0.245
sp|P0AEQ6|GLNP_ECOLI	-0.332	0.116
sp|P76007|NHAP2_ECOLI	0.172	0.312
sp|P75682|YAGE_ECOLI	0.44	0.409
sp|P0ACK2|AGAR_ECOLI	-0.464	0.063
sp|P37626|YHII_ECOLI	0.404	0.0004168
sp|P0ACY3|YEAG_ECOLI	0.93	0.0
sp|P0AEW6|INGK_ECOLI	-0.531	0.001
sp|P03007|DPO3E_ECOLI	-0.644	0.029
sp|P0AG86|SECB_ECOLI	0.16	0.93
sp|P0A7D1|PTH_ECOLI	-0.317	0.023
sp|P75960|NPD_ECOLI	0.4	0.001
sp|P33219|YEBF_ECOLI	1.285	5.329e-15
sp|P77202|DSBG_ECOLI	-0.027	0.733
sp|P45523|FKBA_ECOLI	-0.246	0.0007068
sp|P0ABJ1|CYOA_ECOLI	0.22	0.028
sp|P22259|PCKA_ECOLI	2.1	0.0
sp|P05852|TSAD_ECOLI	0.013	0.8
sp|P09029|PURK_ECOLI	-0.497	0.0003165
sp|P0ADP9|YIHD_ECOLI	0.234	0.141
sp|P23830|PSS_ECOLI	0.109	0.196
sp|P0AEA8|CYSG_ECOLI	0.575	0.002
sp|P00957|SYA_ECOLI	-0.333	5.355e-10
sp|P0AD33|YFCZ_ECOLI	0.804	0.004
sp|P0ABA0|ATPF_ECOLI	0.45	1.141e-05
sp|P0A894|RAPZ_ECOLI	0.134	0.311
sp|P64564|YGGT_ECOLI	-0.409	0.068
sp|P76539|YPEA_ECOLI	0.681	0.021
sp|P0AFT2|YECS_ECOLI	-0.241	0.312
sp|P0ADC1|LPTE_ECOLI	0.028	0.925
sp|P52643|LDHD_ECOLI	0.408	0.023
sp|P0AED9|DCM_ECOLI	0.299	0.139
sp|P64581|YQJD_ECOLI	1.115	1.462e-12
sp|P21513|RNE_ECOLI	-0.379	2.326e-08
sp|P0AAE0|CYCA_ECOLI	1.007	0.0003414
sp|P23917|MAK_ECOLI	0.467	0.006
sp|P0AG16|PUR1_ECOLI	-0.484	3.727e-08
sp|P69054|DHSC_ECOLI	-0.22	0.279
sp|P0AAG0|DPPD_ECOLI	0.621	0.003
sp|P77330|BORD_ECOLI	-0.373	0.069
sp|P0AFK9|POTD_ECOLI	0.634	3.263e-12
sp|P0A9K9|SLYD_ECOLI	0.445	0.0004154
sp|P15047|ENTA_ECOLI	-0.091	0.674
sp|P0AG00|WZZE_ECOLI	0.255	0.192
sp|P00963|ASNA_ECOLI	-0.881	2.407e-12
sp|P0AA99|YAFK_ECOLI	-0.317	0.2
sp|P29018|CYDD_ECOLI	-0.902	0.001
sp|P0ADA3|NLPD_ECOLI	0.572	9.912e-06
sp|P0AF67|TSAE_ECOLI	-0.035	0.98
sp|P37095|PEPB_ECOLI	0.177	0.24
sp|P33644|POLOX_ECOLI	0.138	0.818
sp|P30958|MFD_ECOLI	-0.535	9.452e-12
sp|P23836|PHOP_ECOLI	0.452	2.101e-05
sp|P16700|CYSP_ECOLI	0.441	3.466e-08
sp|P77338|MSCK_ECOLI	-0.384	0.421
sp|P36879|YADG_ECOLI	-0.155	0.182
sp|P0ADU5|YGIW_ECOLI	0.796	1.285e-07
sp|P26646|ACUI_ECOLI	0.869	8.438e-15
sp|P0A6A6|LEUC_ECOLI	0.408	1.739e-06
sp|P30860|ARTJ_ECOLI	-0.423	0.005
sp|P0A734|MINE_ECOLI	0.45	0.002
sp|P31677|OTSA_ECOLI	0.902	1.051e-09
sp|P14900|MURD_ECOLI	0.517	0.019
sp|P64540|YFCL_ECOLI	-0.108	0.87
sp|P37903|USPF_ECOLI	1.709	0.0
sp|P08245|YCIH_ECOLI	0.145	0.5
sp|P0AC59|GLRX2_ECOLI	0.801	1.243e-08
sp|P0C8J8|GATZ_ECOLI	0.795	4.441e-15
sp|P0AEZ3|MIND_ECOLI	0.439	6.006e-06
sp|P12281|MOEA_ECOLI	0.13	0.258
sp|P0ACC7|GLMU_ECOLI	-0.46	0.000147
sp|P64530|RCNR_ECOLI	0.937	2.139e-07
sp|P0ABC3|HFLC_ECOLI	-0.089	0.433
sp|P60546|KGUA_ECOLI	0.242	0.708
sp|P0AC44|DHSD_ECOLI	1.0	0.0004155
sp|P0ACN4|ALLR_ECOLI	-0.671	0.001
sp|P0A7P5|RL34_ECOLI	-0.728	0.054
sp|P21369|PNCA_ECOLI	-0.364	0.187
sp|P0ACB4|HEMG_ECOLI	-0.758	5.72e-06
sp|P0ACE3|HHA_ECOLI	-0.509	0.006
sp|P08178|PUR5_ECOLI	0.278	0.008
sp|P06960|OTC2_ECOLI	0.134	0.421
sp|P0A7Y8|RNPA_ECOLI	-0.273	0.405
sp|P08179|PUR3_ECOLI	-0.175	0.031
sp|P0ABE2|BOLA_ECOLI	-0.291	0.413
sp|P37649|PDEK_ECOLI	-0.431	0.076
sp|P0AA10|RL13_ECOLI	-0.053	0.432
sp|P00960|SYGA_ECOLI	0.088	0.309
sp|P0ABU7|EXBB_ECOLI	-0.377	0.003
sp|P20966|PTFBC_ECOLI	-4.884	0.0
sp|P0C8J6|GATY_ECOLI	1.397	0.0
sp|P25552|GPPA_ECOLI	-0.524	0.019
sp|P76243|YEAO_ECOLI	2.377e-05	0.805
sp|P0A6R3|FIS_ECOLI	-0.499	0.055
sp|P0AB43|YCGL_ECOLI	-0.359	0.248
sp|P77475|YQAB_ECOLI	0.029	0.665
sp|P0AEP3|GALU_ECOLI	0.292	0.007
sp|P07109|HISP_ECOLI	0.493	0.049
sp|P76142|LSRB_ECOLI	3.966	1.625e-09
sp|P27278|NADR_ECOLI	-0.563	0.046
sp|P75691|YAHK_ECOLI	1.665	0.0
sp|P0A6G3|PNCC_ECOLI	0.825	9.922e-05
sp|P0A6U8|GLGA_ECOLI	-0.354	0.017
sp|P0AG63|RS17_ECOLI	-0.506	0.01
sp|P77544|YFCF_ECOLI	0.099	0.258
sp|P27303|EMRA_ECOLI	0.11	0.623
sp|P0A698|UVRA_ECOLI	-0.061	0.606
sp|P0A9I3|GCVR_ECOLI	-0.139	0.366
sp|P28248|DCD_ECOLI	0.854	0.001
sp|P64596|YRAP_ECOLI	0.224	0.484
sp|P68919|RL25_ECOLI	0.155	0.116
sp|P76569|YFGD_ECOLI	0.446	0.052
sp|P76506|MLAA_ECOLI	0.502	0.004
sp|P07762|GLGB_ECOLI	0.372	0.035
sp|P0A9M5|XGPT_ECOLI	0.407	0.003
sp|Q46856|YQHD_ECOLI	-2.978	0.0
sp|P0ACP5|GNTR_ECOLI	0.587	0.0001552
sp|P08390|USG_ECOLI	-0.089	0.593
sp|P0AFH8|OSMY_ECOLI	-0.339	0.0001233
sp|P0A8M3|SYT_ECOLI	0.169	0.015
sp|P36548|AMIA_ECOLI	-0.34	0.173
sp|P07001|PNTA_ECOLI	-1.281	0.0
sp|P0A8A4|PSRP_ECOLI	0.398	0.024
sp|P09127|HEMX_ECOLI	0.784	8.279e-11
sp|P39325|YTFQ_ECOLI	3.055	1.625e-09
sp|P0A867|TALA_ECOLI	0.753	1.577e-13
sp|P0AEE1|DCRB_ECOLI	0.083	0.977
sp|P0AFB8|NTRC_ECOLI	-1.025	5.88e-09
sp|P41052|MLTB_ECOLI	0.095	0.755
