protein	log2FC	p-val
sp|P0A7W1|RS5_ECOLI	-0.094	0.534
sp|P52007|YECM_ECOLI	0.02	0.874
sp|P77182|MNMC_ECOLI	-0.408	0.045
sp|P0AD49|YFIA_ECOLI	0.053	0.99
sp|P38489|NFSB_ECOLI	-0.081	0.526
sp|P0ABJ9|CYDA_ECOLI	0.543	0.012
sp|P0AF96|TABA_ECOLI	0.605	5.141e-08
sp|P33368|YOHF_ECOLI	0.885	0.0002901
sp|P07913|TDH_ECOLI	0.128	0.761
sp|P0A825|GLYA_ECOLI	-0.473	3.276e-12
sp|P76342|MSRP_ECOLI	0.801	0.016
sp|P22255|CYSQ_ECOLI	0.303	0.028
sp|P30958|MFD_ECOLI	0.039	0.948
sp|P0A9D4|CYSE_ECOLI	-0.031	0.693
sp|P62768|YAEH_ECOLI	0.082	0.996
sp|P0A7Z0|RPIA_ECOLI	-0.132	0.417
sp|P08331|CPDB_ECOLI	0.756	1.78e-10
sp|P17443|MURG_ECOLI	-0.102	0.1
sp|P0ADK0|YIAF_ECOLI	0.128	0.581
sp|P0A8E1|YCFP_ECOLI	0.422	0.078
sp|P65556|YFCD_ECOLI	-0.141	0.797
sp|P39451|ADHP_ECOLI	1.673	5.675e-05
sp|P19926|AGP_ECOLI	1.317	0.0
sp|P10371|HIS4_ECOLI	-0.628	6.819e-07
sp|P0A6R3|FIS_ECOLI	0.094	0.698
sp|P0AGG2|TESB_ECOLI	0.059	0.708
sp|P0A9Q5|ACCD_ECOLI	0.019	0.599
sp|P07117|PUTP_ECOLI	-0.319	0.251
sp|P31441|ADEC_ECOLI	0.023	1.0
sp|P0AGF2|CSDE_ECOLI	0.008	0.843
sp|P0A7B8|HSLV_ECOLI	-0.293	0.193
sp|P23917|MAK_ECOLI	0.366	0.071
sp|Q46893|ISPD_ECOLI	0.092	0.461
sp|P0AC51|ZUR_ECOLI	-0.42	0.614
sp|P0AC30|FTSX_ECOLI	-0.52	0.035
sp|P77712|FADM_ECOLI	1.584	5.873e-05
sp|P13857|RIML_ECOLI	0.922	0.003
sp|P52697|6PGL_ECOLI	0.815	1.006e-09
sp|P0AEQ1|GLCG_ECOLI	3.854	1.625e-09
sp|P0AEA8|CYSG_ECOLI	-0.402	0.013
sp|P0AEF8|DPPB_ECOLI	-0.115	0.596
sp|P76397|MDTA_ECOLI	0.44	0.052
sp|P25745|MNMA_ECOLI	0.109	0.444
sp|P0A9A9|FUR_ECOLI	-0.233	0.079
sp|P0ADI7|YECD_ECOLI	-0.446	0.116
sp|P67660|YHAJ_ECOLI	-0.479	0.006
sp|P0ABE2|BOLA_ECOLI	0.354	0.179
sp|P0AC38|ASPA_ECOLI	0.77	1.187e-10
sp|P0AGG0|THIL_ECOLI	0.017	0.925
sp|P25397|TEHB_ECOLI	0.062	0.956
sp|P00959|SYM_ECOLI	-0.05	0.297
sp|P61517|CAN_ECOLI	0.748	9.023e-07
sp|P07004|PROA_ECOLI	0.101	0.466
sp|P0AFG6|ODO2_ECOLI	0.351	0.002
sp|P37751|WBBK_ECOLI	0.335	0.114
sp|P27830|RMLB2_ECOLI	-0.559	0.116
sp|P39285|MSCM_ECOLI	0.206	0.375
sp|P0AAX8|YBIS_ECOLI	-0.42	0.0002299
sp|P69874|POTA_ECOLI	0.537	0.000114
sp|P0AB52|YCHN_ECOLI	0.834	0.0002632
sp|P68919|RL25_ECOLI	0.098	0.616
sp|P29680|DCUP_ECOLI	0.107	1.0
sp|P39831|YDFG_ECOLI	0.318	0.024
sp|P27242|WAAU_ECOLI	-0.127	0.709
sp|P0A9W6|IBAG_ECOLI	-0.203	0.586
sp|P0A759|NAGB_ECOLI	0.264	0.086
sp|P69924|RIR2_ECOLI	-0.104	0.803
sp|P60422|RL2_ECOLI	-0.073	0.425
sp|Q47150|DINJ_ECOLI	0.577	0.014
sp|P03813|YGEA_ECOLI	0.349	0.115
sp|Q93K97|ADPP_ECOLI	0.439	0.027
sp|P0AEY3|MAZG_ECOLI	0.122	0.685
sp|P21599|KPYK2_ECOLI	-0.448	2.8e-08
sp|P61889|MDH_ECOLI	0.04	0.901
sp|P77395|CNOX_ECOLI	-0.179	0.083
sp|P00550|PTM3C_ECOLI	1.086	8.304e-14
sp|P00509|AAT_ECOLI	0.276	1.242e-06
sp|P0A717|KPRS_ECOLI	-0.286	0.0009572
sp|P0AG55|RL6_ECOLI	-0.281	0.001
sp|P77318|YDEN_ECOLI	0.343	0.055
sp|P77804|YDGA_ECOLI	0.731	4.441e-16
sp|P0A6U8|GLGA_ECOLI	0.163	0.419
sp|P0A6Q3|FABA_ECOLI	-0.346	0.001
sp|P0ABQ4|DYR_ECOLI	-0.325	0.158
sp|P22634|MURI_ECOLI	0.167	0.491
sp|P77212|RCLA_ECOLI	-0.017	0.679
sp|P0A6N8|EFPL_ECOLI	-0.18	0.054
sp|P0AGE6|CHRR_ECOLI	0.38	0.007
sp|P06989|HIS2_ECOLI	-0.514	0.003
sp|P0C8J8|GATZ_ECOLI	1.011	0.0
sp|P0A8D3|YAII_ECOLI	-0.205	0.23
sp|P23843|OPPA_ECOLI	-0.624	4.441e-16
sp|P64604|MLAD_ECOLI	-0.54	9.921e-05
sp|P0AAN9|IRAP_ECOLI	0.265	0.385
sp|P31554|LPTD_ECOLI	-0.042	0.669
sp|P29013|YCGB_ECOLI	0.355	0.283
sp|P0AB91|AROG_ECOLI	0.142	0.192
sp|P0AG20|RELA_ECOLI	-0.09	0.495
sp|P75682|YAGE_ECOLI	0.351	0.087
sp|P64585|YQJE_ECOLI	0.622	0.071
sp|P00962|SYQ_ECOLI	0.101	0.813
sp|P0AEG1|DPPC_ECOLI	0.102	0.301
sp|P0AB65|ACYP_ECOLI	0.58	0.223
sp|P02359|RS7_ECOLI	0.028	0.846
sp|P75874|YCCU_ECOLI	0.767	1.871e-06
sp|P0A7F3|PYRI_ECOLI	0.203	0.045
sp|P78061|PUUA_ECOLI	0.063	0.878
sp|P0ABU2|YCHF_ECOLI	-0.765	9.182e-12
sp|P07639|AROB_ECOLI	-0.081	0.374
sp|P62707|GPMA_ECOLI	0.347	8.25e-06
sp|Q46920|QUEF_ECOLI	-0.141	0.377
sp|P0AGD7|SRP54_ECOLI	-0.189	0.003
sp|P0ACX3|YDHR_ECOLI	0.621	0.0006976
sp|P0AC84|GLO2_ECOLI	0.737	5.477e-05
sp|P04951|KDSB_ECOLI	-0.208	0.012
sp|P37647|KDGK_ECOLI	-0.359	0.014
sp|P0ADE8|YGFZ_ECOLI	0.13	0.073
sp|P0ADP2|YIGI_ECOLI	-0.356	0.026
sp|P00888|AROF_ECOLI	-1.364	0.0
sp|P0ADY7|RL16_ECOLI	-0.026	0.649
sp|P0AE52|BCP_ECOLI	-0.726	1.749e-10
sp|P0AAC0|USPE_ECOLI	-0.032	0.419
sp|P77581|ASTC_ECOLI	0.286	0.128
sp|P0AFG0|NUSG_ECOLI	-0.117	0.398
sp|P37745|RMLC_ECOLI	0.356	0.083
sp|P0AFX0|HPF_ECOLI	-0.266	0.109
sp|P75828|YBJD_ECOLI	-0.061	0.881
sp|P0AEY5|MDAB_ECOLI	0.111	0.568
sp|P0A6P5|DER_ECOLI	0.086	0.928
sp|P0ABU9|TOLQ_ECOLI	-1.198	1.426e-06
sp|P00490|PHSM_ECOLI	0.153	0.085
sp|P37689|GPMI_ECOLI	0.265	0.039
sp|P0ACR9|MPRA_ECOLI	-0.249	0.109
sp|P75830|MACA_ECOLI	-0.196	0.458
sp|P0AG86|SECB_ECOLI	-0.368	0.043
sp|P0ABD3|BFR_ECOLI	1.958	0.0
sp|P0A910|OMPA_ECOLI	0.316	0.0001637
sp|P36929|RSMB_ECOLI	0.091	0.752
sp|Q47679|YAFV_ECOLI	0.364	0.304
sp|P25746|HFLD_ECOLI	0.091	0.926
sp|P18390|YJJA_ECOLI	-0.515	0.013
sp|P33360|YEHX_ECOLI	0.658	0.067
sp|P0A6J1|CYSC_ECOLI	0.41	0.024
sp|P0A749|MURA_ECOLI	-0.514	2.099e-06
sp|P76128|DDPA_ECOLI	0.324	0.027
sp|P31473|RAVA_ECOLI	0.648	0.015
sp|P24205|LPXM_ECOLI	-0.097	0.72
sp|P06721|METC_ECOLI	-0.069	0.646
sp|P0A953|FABB_ECOLI	-0.176	0.05
sp|P06610|BTUE_ECOLI	0.771	0.0003265
sp|P0A6Q6|FABZ_ECOLI	-0.035	0.432
sp|P0ABB8|ATMA_ECOLI	-1.663	9.65e-13
sp|P75960|NPD_ECOLI	-0.264	0.028
sp|P69441|KAD_ECOLI	0.023	0.841
sp|Q47147|YAFJ_ECOLI	0.497	0.034
sp|P69831|PTKC_ECOLI	0.801	7.357e-05
sp|P0A884|TYSY_ECOLI	-0.381	0.01
sp|P37765|RLUB_ECOLI	0.409	0.19
sp|P76539|YPEA_ECOLI	0.447	0.292
sp|P00811|AMPC_ECOLI	-0.69	0.031
sp|P09030|EX3_ECOLI	-0.145	0.728
sp|P15993|AROP_ECOLI	-0.931	1.461e-06
sp|P0A7V3|RS3_ECOLI	-0.228	0.26
sp|P30871|3PASE_ECOLI	-0.291	0.018
sp|P0AE12|AMN_ECOLI	0.135	0.589
sp|P60390|RSMH_ECOLI	0.2	0.228
sp|P08200|IDH_ECOLI	0.067	0.532
sp|P0CB39|EPTC_ECOLI	-0.49	0.062
sp|P0AB10|PQIC_ECOLI	0.211	0.4
sp|Q47146|FADE_ECOLI	-0.051	0.818
sp|P0AG93|SECF_ECOLI	-0.38	0.037
sp|P39830|YBAL_ECOLI	-0.384	0.025
sp|P0AF28|NARL_ECOLI	0.153	0.605
sp|P15640|PUR2_ECOLI	-1.079	0.0
sp|P0AFD1|NUOE_ECOLI	-0.284	0.073
sp|P09549|DEDD_ECOLI	-0.436	0.085
sp|P0AFD4|NUOH_ECOLI	-0.536	0.332
sp|P39187|YTFJ_ECOLI	0.188	0.672
sp|P08312|SYFA_ECOLI	-0.364	5.364e-07
sp|P0A6V8|GLK_ECOLI	0.011	0.647
sp|P0ADC1|LPTE_ECOLI	-0.742	0.0001474
sp|P0A817|METK_ECOLI	-0.688	0.0
sp|P0A6I3|COAA_ECOLI	-0.558	0.0001807
sp|P16701|CYST_ECOLI	0.122	0.608
sp|P31060|MODF_ECOLI	0.446	0.001
sp|P0A968|CSPD_ECOLI	0.021	0.816
sp|P15042|DNLJ_ECOLI	0.169	0.072
sp|P02931|OMPF_ECOLI	-0.093	0.104
sp|P33599|NUOCD_ECOLI	-0.125	0.097
sp|P0A843|TATE_ECOLI	-0.701	0.121
sp|P0ADS2|ZAPA_ECOLI	-0.303	0.165
sp|P0A6M4|DTD_ECOLI	0.184	0.455
sp|P25553|ALDA_ECOLI	-0.25	9.46e-06
sp|P0A7Y8|RNPA_ECOLI	0.139	0.501
sp|P0AFK0|PMBA_ECOLI	0.068	0.907
sp|P64612|ZAPE_ECOLI	0.157	0.895
sp|P41052|MLTB_ECOLI	-0.222	0.42
sp|P29131|FTSN_ECOLI	-0.246	0.042
sp|P0AC41|SDHA_ECOLI	0.662	8.882e-16
sp|P03004|DNAA_ECOLI	0.118	0.421
sp|P0AAC4|YBHL_ECOLI	0.024	1.0
sp|P67095|YFCE_ECOLI	0.015	0.91
sp|P37902|GLTI_ECOLI	-0.154	0.464
sp|P15373|PRLF_ECOLI	0.02	0.884
sp|P61949|FLAV_ECOLI	-0.015	0.639
sp|P0AG03|UBIX_ECOLI	-0.328	0.27
sp|P22525|YCBB_ECOLI	-0.259	0.932
sp|P30126|LEUD_ECOLI	1.065	3.573e-13
sp|P77499|SUFC_ECOLI	-0.248	0.019
sp|P0AE06|ACRA_ECOLI	-0.216	0.037
sp|P62615|ISPE_ECOLI	0.065	0.996
sp|P00561|AK1H_ECOLI	-2.021	0.0
sp|P0A937|BAME_ECOLI	-0.552	0.016
sp|P60546|KGUA_ECOLI	0.368	0.042
sp|P10441|LPXB_ECOLI	-0.323	0.466
sp|P17117|NFSA_ECOLI	-0.268	0.118
sp|P0A7A2|GPMB_ECOLI	0.055	0.954
sp|P0A6V1|GLGC_ECOLI	0.06	0.609
sp|P04816|LIVK_ECOLI	-0.511	6.56e-07
sp|P0AA31|YEDF_ECOLI	0.201	0.784
sp|P06710|DPO3X_ECOLI	-0.269	0.094
sp|P28635|METQ_ECOLI	-0.391	2.817e-07
sp|P33195|GCSP_ECOLI	0.3	0.023
sp|P0A7T3|RS16_ECOLI	0.079	0.63
sp|P0A917|OMPX_ECOLI	0.39	0.003
sp|P39401|OPGB_ECOLI	-0.613	2.176e-05
sp|P0ABA4|ATPD_ECOLI	-0.328	0.017
sp|P77625|HXPA_ECOLI	0.085	0.609
sp|P69411|RCSF_ECOLI	-0.25	0.293
sp|P39286|RSGA_ECOLI	-0.291	0.078
sp|P30749|MOAE_ECOLI	0.031	0.815
sp|P32157|YIIM_ECOLI	0.322	0.012
sp|P0ADA5|YAJG_ECOLI	-0.428	0.012
sp|P0A7E9|PYRH_ECOLI	-0.118	0.23
sp|P77774|BAMB_ECOLI	-0.493	1.279e-06
sp|P0A8V0|RBN_ECOLI	0.004	1.0
sp|P37769|KDUD_ECOLI	0.725	0.032
sp|P0AAS9|YBDD_ECOLI	-1.332	5.642e-05
sp|P76270|MSRC_ECOLI	-0.007	0.562
sp|P0ACB2|HEM2_ECOLI	0.212	0.081
sp|P0A9F3|CYSB_ECOLI	-0.093	0.149
sp|P0ADU5|YGIW_ECOLI	0.557	0.001
sp|P00960|SYGA_ECOLI	0.081	0.559
sp|P76621|GLAH_ECOLI	-0.434	0.003
sp|P0A894|RAPZ_ECOLI	-0.065	0.518
sp|P76594|PKA_ECOLI	-0.072	0.598
sp|P0A9V1|LPTB_ECOLI	-0.181	0.262
sp|P05020|PYRC_ECOLI	-0.246	0.005
sp|P75823|LTAE_ECOLI	0.027	0.848
sp|P0AET8|HDHA_ECOLI	1.167	8.4e-13
sp|P0A738|MOAC_ECOLI	-0.146	0.156
sp|Q46939|YQEF_ECOLI	-0.06	0.749
sp|P32144|CSQR_ECOLI	0.275	0.107
sp|P0AF08|APBC_ECOLI	0.059	0.61
sp|P0A8R7|YCJF_ECOLI	-0.002	0.879
sp|P37690|ENVC_ECOLI	-0.237	0.156
sp|P00350|6PGD_ECOLI	-0.117	0.137
sp|P0AEU7|SKP_ECOLI	-0.181	0.171
sp|P0AEX3|KGTP_ECOLI	0.507	0.026
sp|P37759|RMLB1_ECOLI	0.209	0.101
sp|P0A879|TRPB_ECOLI	-0.528	2.656e-06
sp|P0AC02|BAMD_ECOLI	-0.491	7.928e-05
sp|P0AD68|FTSI_ECOLI	0.257	0.06
sp|P06129|BTUB_ECOLI	-0.015	0.552
sp|P06987|HIS7_ECOLI	-0.583	4.224e-06
sp|P78055|FSAA_ECOLI	-0.019	0.896
sp|P0AFX7|RSEA_ECOLI	0.613	0.113
sp|P0ACD4|ISCU_ECOLI	0.331	0.012
sp|P24186|FOLD_ECOLI	0.301	0.089
sp|P28304|QOR1_ECOLI	0.635	2.452e-08
sp|P0A8J4|YBED_ECOLI	-1.001	0.0004172
sp|P0AGD3|SODF_ECOLI	0.32	0.044
sp|P75796|GSIA_ECOLI	0.184	0.813
sp|P0AEZ9|MOAB_ECOLI	0.516	2.255e-05
sp|P45955|CPOB_ECOLI	6.848e-05	0.768
sp|P0ADN6|YIFL_ECOLI	-0.381	0.037
sp|P60785|LEPA_ECOLI	-0.458	9.036e-06
sp|P31658|HCHA_ECOLI	1.991	1.354e-14
sp|P0AC62|GLRX3_ECOLI	-0.411	0.003
sp|P22259|PCKA_ECOLI	0.239	0.015
sp|P27550|ACSA_ECOLI	0.465	2.462e-07
sp|P0A9Q7|ADHE_ECOLI	1.009	0.0
sp|P0A6F5|CH60_ECOLI	0.196	0.015
sp|P0C960|EMTA_ECOLI	-0.259	0.197
sp|P27828|WECB_ECOLI	0.154	0.68
sp|P39180|AG43_ECOLI	0.761	1.243e-07
sp|P39160|UXUB_ECOLI	0.19	0.207
sp|P00363|FRDA_ECOLI	0.564	6.165e-05
sp|P25539|RIBD_ECOLI	-0.534	0.000721
sp|P52060|YGGU_ECOLI	0.063	0.889
sp|P0ACI0|ROB_ECOLI	0.562	0.054
sp|P0A6F1|CARA_ECOLI	0.033	0.872
sp|P00861|DCDA_ECOLI	-0.089	0.598
sp|P33219|YEBF_ECOLI	0.77	3.634e-05
sp|P21889|SYD_ECOLI	0.022	0.848
sp|P0ABH7|CISY_ECOLI	0.274	0.0008493
sp|P77522|SUFB_ECOLI	-0.294	0.009
sp|P0ACV8|YMJA_ECOLI	0.123	0.702
sp|P69805|PTND_ECOLI	0.656	0.0001832
sp|P77739|YNIA_ECOLI	0.503	0.01
sp|P23836|PHOP_ECOLI	0.594	1.616e-06
sp|Q46919|YQCC_ECOLI	0.392	0.113
sp|P0A7L8|RL27_ECOLI	0.124	0.804
sp|P0ACZ8|CUSR_ECOLI	0.775	1.129e-07
sp|P0C037|PPNP_ECOLI	-0.438	0.239
sp|P05042|FUMC_ECOLI	1.002	0.0
sp|P64624|YHEO_ECOLI	0.247	0.356
sp|P0C8J6|GATY_ECOLI	1.197	0.0
sp|P16926|MREC_ECOLI	-0.119	0.445
sp|P0AEP3|GALU_ECOLI	0.336	0.009
sp|P0AEB0|CYSW_ECOLI	0.166	0.715
sp|P77214|CUSF_ECOLI	0.546	8.511e-05
sp|P0AFT2|YECS_ECOLI	0.602	0.076
sp|P0A7L3|RL20_ECOLI	-0.224	0.119
sp|P27848|YIGL_ECOLI	-0.361	0.012
sp|P0A6A6|LEUC_ECOLI	1.15	0.0
sp|P0ABS5|DNAG_ECOLI	0.242	0.501
sp|P37773|MPL_ECOLI	0.0002981	0.846
sp|P0AAH0|PSTB_ECOLI	-0.614	0.0001203
sp|P26602|UBIC_ECOLI	0.074	0.835
sp|P32132|TYPA_ECOLI	-0.47	8.116e-10
sp|P0AAT9|YBEL_ECOLI	-0.147	0.47
sp|P76346|MTFA_ECOLI	-0.148	0.273
sp|P75691|YAHK_ECOLI	1.494	0.0
sp|P75864|RLMKL_ECOLI	-0.088	0.455
sp|P17854|CYSH_ECOLI	-0.539	3.666e-07
sp|P0C0K3|SRKA_ECOLI	-0.421	0.02
sp|P37344|PSPF_ECOLI	-0.391	0.179
sp|P15067|GLGX_ECOLI	0.133	0.348
sp|P04968|ILVA_ECOLI	-0.956	3.286e-14
sp|P0ABV2|EXBD_ECOLI	-0.296	0.037
sp|P0AB55|YCII_ECOLI	0.114	0.538
sp|P0ADW3|YHCB_ECOLI	-0.422	0.0001137
sp|P76149|SAD_ECOLI	0.454	0.058
sp|P60752|MSBA_ECOLI	-0.383	0.01
sp|P07650|TYPH_ECOLI	-0.067	0.492
sp|P0ADY1|PPID_ECOLI	-0.163	0.004
sp|P36649|CUEO_ECOLI	-0.326	0.065
sp|P26646|ACUI_ECOLI	0.133	0.157
sp|P12008|AROC_ECOLI	0.035	0.918
sp|P75780|FIU_ECOLI	0.192	0.129
sp|P36767|RDGC_ECOLI	-0.589	8.455e-07
sp|P19624|PDXA_ECOLI	-0.232	0.27
sp|P64463|YDFZ_ECOLI	0.656	0.115
sp|P75694|YAHO_ECOLI	0.847	1.723e-05
sp|P77173|ZIPA_ECOLI	0.05	0.728
sp|P0AES6|GYRB_ECOLI	-0.108	0.01
sp|P0AEN4|FTSL_ECOLI	-0.229	0.275
sp|P0AAG3|GLTL_ECOLI	-0.845	0.0005982
sp|P0A862|TPX_ECOLI	-0.23	0.047
sp|P0AC86|PHSG_ECOLI	0.006	0.651
sp|P0AE22|APHA_ECOLI	-0.151	0.953
sp|P77150|PDXY_ECOLI	0.477	0.114
sp|P0A9E5|FNR_ECOLI	0.061	0.559
sp|P05055|PNP_ECOLI	0.037	0.446
sp|P23886|CYDC_ECOLI	-0.629	0.0001127
sp|P52096|YAER_ECOLI	0.538	0.061
sp|P0A8B5|YBAB_ECOLI	-0.224	0.108
sp|P0AEI4|RIMO_ECOLI	0.134	0.313
sp|P0AFH8|OSMY_ECOLI	1.48	0.0
sp|P04079|GUAA_ECOLI	0.086	0.239
sp|P0ADS6|YGGE_ECOLI	0.134	0.259
sp|P0AEB2|DACA_ECOLI	-0.503	1.332e-06
sp|P0ACE3|HHA_ECOLI	-0.171	0.575
sp|P0A8I5|TRMB_ECOLI	0.256	0.323
sp|P0ADT5|YGIC_ECOLI	-0.946	1.923e-13
sp|P0A6J5|DADA_ECOLI	-0.094	0.48
sp|P12995|BIOA_ECOLI	0.954	2.693e-05
sp|P15723|DGTP_ECOLI	0.263	0.043
sp|P0A7V0|RS2_ECOLI	-0.104	0.132
sp|P75809|YBJI_ECOLI	0.418	0.267
sp|P11454|ENTF_ECOLI	-0.679	0.003
sp|P0A6X3|HFQ_ECOLI	0.223	0.587
sp|P69786|PTGCB_ECOLI	0.181	0.375
sp|P23305|YIGA_ECOLI	-0.109	0.663
sp|P0A9D8|DAPD_ECOLI	-0.158	0.035
sp|P0C054|IBPA_ECOLI	0.562	0.083
sp|P77285|RSXG_ECOLI	-0.015	0.534
sp|P06983|HEM3_ECOLI	-0.156	0.364
sp|P0A9C9|GLPX_ECOLI	-0.073	0.633
sp|P00452|RIR1_ECOLI	-0.734	0.0
sp|P0AFW4|RNK_ECOLI	1.549	1.8e-06
sp|P0ABZ6|SURA_ECOLI	-0.299	0.0007242
sp|P76034|YCIT_ECOLI	0.06	0.859
sp|P0ADN2|YIFE_ECOLI	-0.558	8.408e-07
sp|P15877|DHG_ECOLI	0.168	0.771
sp|P0AE48|YTFP_ECOLI	0.069	0.965
sp|P0ACL5|GLCC_ECOLI	-0.2	0.326
sp|P0AF98|LPTF_ECOLI	0.265	0.31
sp|P0A809|RUVA_ECOLI	-0.47	0.078
sp|P0DMC7|RCSB_ECOLI	-0.255	0.049
sp|P38506|XNI_ECOLI	0.408	0.405
sp|P04825|AMPN_ECOLI	0.191	0.012
sp|P00946|MANA_ECOLI	0.395	0.006
sp|P68699|ATPL_ECOLI	-0.562	0.031
sp|P39838|RCSD_ECOLI	-0.514	0.0001708
sp|P18196|MINC_ECOLI	0.256	0.207
sp|P0A7X6|RIMM_ECOLI	0.278	0.102
sp|P45578|LUXS_ECOLI	0.496	0.008
sp|P76113|CURA_ECOLI	0.858	4.27e-09
sp|P0ADV7|MLAC_ECOLI	-0.213	0.081
sp|P0AFG8|ODP1_ECOLI	-2.374	0.0
sp|P0ADI4|ENTB_ECOLI	-0.643	1.451e-05
sp|P0A8G3|UXAC_ECOLI	0.347	0.019
sp|P0A8S1|ARGP_ECOLI	-0.193	0.117
sp|P28903|NRDD_ECOLI	0.24	0.027
sp|P0ACP1|CRA_ECOLI	-0.017	0.84
sp|P27302|TKT1_ECOLI	-0.225	0.0001271
sp|P00935|METB_ECOLI	0.456	0.0004032
sp|P0AAB4|UBID_ECOLI	-0.203	0.156
sp|P76121|YDDH_ECOLI	1.172	0.016
sp|P09831|GLTB_ECOLI	0.176	0.001
sp|P0A7U3|RS19_ECOLI	-0.227	0.013
sp|P69795|PTQB_ECOLI	0.238	0.358
sp|P0ADU2|YGIN_ECOLI	0.651	0.000235
sp|P06616|ERA_ECOLI	0.261	0.371
sp|P0AAG0|DPPD_ECOLI	-0.423	0.0008333
sp|P0A6E6|ATPE_ECOLI	-0.849	6.304e-06
sp|P0A7H6|RECR_ECOLI	-0.24	0.162
sp|P08390|USG_ECOLI	0.253	0.233
sp|P27303|EMRA_ECOLI	-0.075	0.488
sp|P77808|CINAL_ECOLI	-0.032	0.967
sp|P0A9S7|LIVG_ECOLI	-0.809	2.43e-08
sp|P0AFV4|MEPS_ECOLI	-1.208	7.306e-11
sp|P0AEM0|FKBX_ECOLI	-0.245	0.34
sp|P0AFL6|PPX_ECOLI	0.298	0.218
sp|P46853|YHHX_ECOLI	-0.233	0.063
sp|P0ADC3|LOLC_ECOLI	-0.627	0.001
sp|P37330|MASZ_ECOLI	3.268	0.0
sp|P76243|YEAO_ECOLI	0.916	0.001
sp|P0A8X2|YCEI_ECOLI	-0.252	0.124
sp|P13001|BIOH_ECOLI	0.29	0.277
sp|P0ADB1|OSME_ECOLI	0.774	6.005e-06
sp|P21165|PEPQ_ECOLI	0.01	0.649
sp|P0AED7|DAPE_ECOLI	-0.377	0.069
sp|P03817|MIOC_ECOLI	-0.602	0.014
sp|P38054|CUSA_ECOLI	1.194	0.0
sp|P0AGA6|UHPA_ECOLI	0.319	0.432
sp|P37327|YFDC_ECOLI	0.858	0.049
sp|Q46856|YQHD_ECOLI	-0.022	0.703
sp|P61714|RISB_ECOLI	0.683	0.0002198
sp|P07762|GLGB_ECOLI	0.101	0.431
sp|P27249|GLND_ECOLI	0.168	0.372
sp|P0A6J8|DDLA_ECOLI	-0.352	0.02
sp|P12295|UNG_ECOLI	0.107	0.489
sp|P69222|IF1_ECOLI	-0.028	0.642
sp|P23367|MUTL_ECOLI	-0.22	0.31
sp|P09980|REP_ECOLI	-0.009	0.841
sp|P21362|YCIF_ECOLI	1.426	3.965e-09
sp|P0AG84|YGHA_ECOLI	1.108	1.245e-10
sp|P39199|PRMB_ECOLI	-0.445	0.004
sp|P00887|AROH_ECOLI	0.171	0.188
sp|P0A9I3|GCVR_ECOLI	0.114	0.582
sp|P0ABC7|HFLK_ECOLI	-0.294	0.0004469
sp|P00968|CARB_ECOLI	-0.151	0.002
sp|P0A7R5|RS10_ECOLI	0.064	0.523
sp|P20966|PTFBC_ECOLI	0.21	0.565
sp|P0ABD8|BCCP_ECOLI	0.123	0.559
sp|P04036|DAPB_ECOLI	0.436	0.0007702
sp|P0AC69|GLRX4_ECOLI	0.273	0.059
sp|P0AEC0|YOAE_ECOLI	0.128	1.0
sp|P0A9F9|METR_ECOLI	0.138	0.83
sp|P64483|YEAK_ECOLI	0.231	0.073
sp|P06612|TOP1_ECOLI	0.05	0.925
sp|P0AF20|NAGC_ECOLI	0.074	0.484
sp|P77806|YBDL_ECOLI	-0.277	0.295
sp|P0A847|TGT_ECOLI	0.037	0.976
sp|P0AC53|G6PD_ECOLI	-0.548	8.573e-09
sp|P77775|YFCH_ECOLI	0.244	0.133
sp|P0A763|NDK_ECOLI	0.385	0.002
sp|P45470|YHBO_ECOLI	0.992	2.989e-08
sp|P27829|WECC_ECOLI	0.013	0.899
sp|P0AEM9|FLIY_ECOLI	0.421	8.554e-09
sp|P07118|SYV_ECOLI	0.028	0.802
sp|P37313|DPPF_ECOLI	-0.294	0.014
sp|P09323|PTW3C_ECOLI	-0.134	0.623
sp|P77795|YDCT_ECOLI	-0.047	0.95
sp|P0ABZ4|KDSC_ECOLI	-0.157	0.334
sp|P76491|5DNU_ECOLI	0.005	0.97
sp|P23894|HTPX_ECOLI	-0.836	0.002
sp|P0A955|ALKH_ECOLI	0.567	0.001
sp|P22106|ASNB_ECOLI	-0.464	2.448e-08
sp|P0AGK8|ISCR_ECOLI	-0.119	0.059
sp|P0A9Z1|GLNB_ECOLI	-0.083	0.542
sp|P28249|ASMA_ECOLI	-0.184	0.152
sp|P0A9R4|FER_ECOLI	0.084	0.823
sp|P04949|FLIC_ECOLI	0.044	0.835
sp|P00579|RPOD_ECOLI	0.336	0.0003441
sp|P0AE85|CPXP_ECOLI	-1.07	9.35e-06
sp|P0ACL9|PDHR_ECOLI	-1.705	3.87e-09
sp|P03018|UVRD_ECOLI	0.247	0.493
sp|P0AG80|UGPB_ECOLI	0.279	0.009
sp|P08179|PUR3_ECOLI	-0.514	0.029
sp|P0ACY3|YEAG_ECOLI	0.827	0.0
sp|P37774|YECC_ECOLI	0.066	0.969
sp|P65870|QUED_ECOLI	-0.825	0.0001742
sp|P0A6C8|ARGB_ECOLI	-0.341	0.003
sp|P62517|OPGH_ECOLI	0.045	0.439
sp|P0A887|UBIE_ECOLI	-0.134	0.178
