protein	log2FC	p-val
sp|P45748|TSAC_ECOLI	0.335	0.078
sp|P0AAP3|FRMR_ECOLI	0.325	0.097
sp|P33355|YEHS_ECOLI	-1.418	2.99e-11
sp|P61316|LOLA_ECOLI	0.382	0.008
sp|P0A8P8|XERD_ECOLI	-0.354	0.069
sp|P23827|ECOT_ECOLI	-3.401	1.501e-13
sp|P45578|LUXS_ECOLI	1.524	1.776e-15
sp|P0ABE2|BOLA_ECOLI	-0.391	0.024
sp|P77499|SUFC_ECOLI	2.918	0.0
sp|P0A9F6|GCVA_ECOLI	-0.297	0.215
sp|Q47150|DINJ_ECOLI	0.335	0.208
sp|P0ABA4|ATPD_ECOLI	0.259	0.022
sp|P21151|FADA_ECOLI	-1.458	6.661e-16
sp|P0AEW4|CPDA_ECOLI	0.33	0.204
sp|P0ACB0|DNAB_ECOLI	0.182	0.064
sp|P32131|HEMN_ECOLI	0.259	0.145
sp|P27250|AHR_ECOLI	1.432	1.037e-07
sp|P0A850|TIG_ECOLI	-0.138	0.011
sp|P76004|YCGM_ECOLI	1.178	0.0003379
sp|P0C960|EMTA_ECOLI	0.612	0.006
sp|P0AC33|FUMA_ECOLI	-1.503	0.0
sp|P0A6L0|DEOC_ECOLI	-2.119	0.0
sp|P0CB39|EPTC_ECOLI	0.359	0.011
sp|P69425|TATB_ECOLI	0.006	0.552
sp|P24186|FOLD_ECOLI	0.95	3.024e-12
sp|P0ADA3|NLPD_ECOLI	0.245	0.18
sp|P23305|YIGA_ECOLI	0.258	0.479
sp|P28306|MLTG_ECOLI	-0.116	0.439
sp|P0A7F6|SPED_ECOLI	0.741	1.546e-06
sp|P0A8I3|YAAA_ECOLI	0.271	0.008
sp|P16659|SYP_ECOLI	0.293	6.255e-07
sp|P0AFQ7|YCFH_ECOLI	0.172	0.44
sp|P0A799|PGK_ECOLI	0.306	1.9e-10
sp|P0AG03|UBIX_ECOLI	0.192	0.395
sp|Q6BEX0|YTFR_ECOLI	-0.055	0.882
sp|P0ABF1|PCNB_ECOLI	-0.519	4.603e-05
sp|P62517|OPGH_ECOLI	-0.103	0.48
sp|P10371|HIS4_ECOLI	3.319	0.0
sp|P0ADT2|YGIB_ECOLI	-0.551	0.069
sp|P64612|ZAPE_ECOLI	0.989	0.0001625
sp|P60906|SYH_ECOLI	0.165	0.088
sp|P0A6P5|DER_ECOLI	-0.466	0.0003335
sp|P69853|DMSD_ECOLI	0.813	0.0005738
sp|P39830|YBAL_ECOLI	-0.53	0.033
sp|P75830|MACA_ECOLI	0.546	0.012
sp|P0A7D1|PTH_ECOLI	-0.181	0.074
sp|P16703|CYSM_ECOLI	2.504	0.0
sp|P0AA43|RSUA_ECOLI	0.701	1.354e-08
sp|P37902|GLTI_ECOLI	2.469	0.0
sp|P0A905|SLYB_ECOLI	0.795	3.6e-08
sp|P00895|TRPE_ECOLI	-1.973	4.203e-06
sp|P0AGD3|SODF_ECOLI	-1.257	1.11e-15
sp|P0AG96|SECE_ECOLI	-0.232	0.368
sp|P77791|MAA_ECOLI	-1.615	2.344e-11
sp|P75849|GLO22_ECOLI	1.092	2.759e-06
sp|P0A8X0|YJGA_ECOLI	-0.457	0.001
sp|P0AC59|GLRX2_ECOLI	1.684	0.0
sp|P36562|COBT_ECOLI	0.91	0.0004996
sp|P0ABI8|CYOB_ECOLI	-0.771	8.598e-07
sp|P06129|BTUB_ECOLI	0.559	8.292e-10
sp|P06610|BTUE_ECOLI	1.544	1.843e-11
sp|P0AFB5|NTRB_ECOLI	1.433	1.916e-06
sp|P0AEI6|NUDJ_ECOLI	0.196	0.586
sp|P0A7A2|GPMB_ECOLI	0.24	0.025
sp|P00909|TRPC_ECOLI	0.738	0.009
sp|P21169|DCOR_ECOLI	1.543	6.088e-11
sp|P24188|YCEA_ECOLI	0.295	0.123
