protein	log2FC	p-val
sp|P0AD96|LIVJ_ECOLI	1.08	0.0
sp|P0AB55|YCII_ECOLI	-0.066	0.058
sp|P09152|NARG_ECOLI	0.476	0.105
sp|P10908|UGPQ_ECOLI	1.013	0.0001414
sp|P0AEB2|DACA_ECOLI	-0.484	4.872e-05
sp|P0A6Y8|DNAK_ECOLI	0.284	8.407e-08
sp|P0ADT2|YGIB_ECOLI	-0.991	3.058e-05
sp|P77171|YDCI_ECOLI	0.631	0.002
sp|P08622|DNAJ_ECOLI	-0.169	0.034
sp|P77808|CINAL_ECOLI	-0.105	0.94
sp|P0AES0|GSP_ECOLI	-1.36	2.22e-16
sp|P22256|GABT_ECOLI	1.312	0.0
sp|P61320|LOLB_ECOLI	0.683	0.000144
sp|P60723|RL4_ECOLI	-0.443	0.0001095
sp|P17854|CYSH_ECOLI	0.025	0.783
sp|P0A707|IF3_ECOLI	-0.265	0.0008434
sp|P39831|YDFG_ECOLI	0.532	1.648e-05
sp|P08390|USG_ECOLI	0.362	0.014
sp|P77213|GCS2_ECOLI	1.003	4.482e-05
sp|P0A6W5|GREA_ECOLI	-0.054	0.735
sp|P37194|SLP_ECOLI	1.324	6.176e-10
sp|P0AG55|RL6_ECOLI	-0.317	0.0009566
sp|P0A7N9|RL33_ECOLI	-0.297	0.062
sp|P64451|YDCL_ECOLI	1.14	1.488e-09
sp|P0AFM2|PROX_ECOLI	0.236	0.216
sp|P0A8M6|YEEX_ECOLI	-0.448	2.079e-05
sp|P77258|NEMA_ECOLI	-0.54	0.000177
sp|P0A6J1|CYSC_ECOLI	0.827	6.7e-06
sp|P0ABJ9|CYDA_ECOLI	0.481	8.758e-05
sp|P00894|ILVH_ECOLI	-0.479	2.164e-06
sp|P78055|FSAA_ECOLI	0.279	0.456
sp|P39286|RSGA_ECOLI	-0.231	0.082
sp|P77529|YDJN_ECOLI	-0.966	5.264e-05
sp|P0A972|CSPE_ECOLI	-0.713	3.236e-05
sp|P0A8U6|METJ_ECOLI	0.512	0.007
sp|P0A9T4|TAS_ECOLI	0.783	7.54e-07
sp|P32157|YIIM_ECOLI	0.536	0.059
sp|P0A8E7|YAJQ_ECOLI	0.293	2.742e-05
sp|P0AF98|LPTF_ECOLI	-0.109	0.217
sp|P65367|YQCA_ECOLI	0.771	0.0008031
sp|P0ADZ4|RS15_ECOLI	-0.392	0.002
sp|P0AB10|PQIC_ECOLI	0.897	0.0006161
sp|P32173|MOBA_ECOLI	0.315	0.259
sp|P13445|RPOS_ECOLI	0.413	0.047
sp|P31134|POTG_ECOLI	0.475	0.025
sp|P12295|UNG_ECOLI	-0.264	0.454
sp|P0ADY1|PPID_ECOLI	-0.084	0.275
sp|P00934|THRC_ECOLI	-0.907	0.0
sp|P0A9E5|FNR_ECOLI	0.439	0.036
sp|P46837|YHGF_ECOLI	-0.893	0.0
sp|P24554|RADA_ECOLI	-0.218	0.103
sp|P28903|NRDD_ECOLI	0.435	0.0009319
sp|P09373|PFLB_ECOLI	0.658	5.373e-14
sp|P0ADK8|YIBL_ECOLI	-0.194	0.238
sp|P0A9V1|LPTB_ECOLI	0.404	0.001
sp|P0ABT5|DUSB_ECOLI	0.315	0.206
sp|P39173|YEAD_ECOLI	0.383	0.002
sp|P75913|GHRA_ECOLI	0.13	0.985
sp|P75682|YAGE_ECOLI	0.655	0.083
sp|P0AEQ6|GLNP_ECOLI	-0.09	0.658
sp|P0ADG4|SUHB_ECOLI	-0.087	0.265
sp|P0ACE7|HINT_ECOLI	0.33	0.02
sp|P75915|YCDY_ECOLI	0.233	0.069
sp|P24171|DCP_ECOLI	0.346	0.001
sp|P00895|TRPE_ECOLI	-0.225	0.012
sp|P0ACL2|EXUR_ECOLI	-0.175	0.118
sp|P28635|METQ_ECOLI	-0.384	1.362e-07
sp|P77781|MENI_ECOLI	0.384	0.059
sp|P77804|YDGA_ECOLI	0.304	0.002
sp|P0A6E1|AROL_ECOLI	0.878	7.415e-07
sp|P0AAN9|IRAP_ECOLI	-0.06	0.532
sp|P77485|CUSS_ECOLI	1.38	0.0
sp|P32131|HEMN_ECOLI	0.281	0.216
sp|P0A9G6|ACEA_ECOLI	2.834	0.0
sp|P0ADY7|RL16_ECOLI	-0.442	0.0001114
sp|P75960|NPD_ECOLI	0.088	0.23
sp|P0A6I9|COAE_ECOLI	0.017	0.922
sp|P08179|PUR3_ECOLI	-0.111	0.504
sp|P0A6C8|ARGB_ECOLI	0.299	0.0002408
sp|P0A7F6|SPED_ECOLI	-0.323	0.08
sp|P0A9N4|PFLA_ECOLI	0.142	0.075
sp|P0A7Z4|RPOA_ECOLI	0.102	0.284
sp|P37387|XYLF_ECOLI	-4.365	0.0
sp|P0A763|NDK_ECOLI	0.804	1.355e-11
sp|P37330|MASZ_ECOLI	3.858	0.0
sp|P30011|NADC_ECOLI	-0.437	0.001
sp|P0AA16|OMPR_ECOLI	1.008	1.597e-10
sp|P02943|LAMB_ECOLI	2.604	1.618e-11
sp|P31680|DJLA_ECOLI	2.456	0.003
sp|P0A746|MSRB_ECOLI	0.839	5.456e-05
sp|P0A731|MGSA_ECOLI	0.821	0.01
sp|P05825|FEPA_ECOLI	-2.138	0.0
sp|P0AGL7|RSME_ECOLI	-0.683	0.0003002
sp|P76290|CMOA_ECOLI	-0.318	0.571
sp|P10408|SECA_ECOLI	-0.237	0.0003765
sp|P37188|PTKB_ECOLI	2.422	3.729e-11
sp|P77717|YBAY_ECOLI	1.225	3.412e-07
sp|P0AFL6|PPX_ECOLI	0.063	0.989
sp|P0A7D4|PURA_ECOLI	-0.121	0.026
sp|P37749|WBBI_ECOLI	0.48	0.0001841
sp|P67603|YQFB_ECOLI	0.06	0.64
sp|P31678|OTSB_ECOLI	1.083	5.291e-05
sp|P23908|ARGE_ECOLI	-0.212	0.007
sp|P0AGE9|SUCD_ECOLI	1.551	0.0
sp|P0A8J4|YBED_ECOLI	0.089	0.111
sp|P15640|PUR2_ECOLI	-0.279	0.048
sp|P08660|AK3_ECOLI	-0.393	9.769e-06
sp|P61949|FLAV_ECOLI	-0.037	0.175
sp|P0ABS1|DKSA_ECOLI	-0.13	0.274
sp|P77239|CUSB_ECOLI	1.262	4.441e-16
sp|P11557|DAMX_ECOLI	-0.153	0.274
sp|P27298|OPDA_ECOLI	0.446	3.27e-08
sp|P77526|YFCG_ECOLI	0.431	0.002
sp|P37747|GLF_ECOLI	0.376	0.004
sp|P23865|PRC_ECOLI	0.19	0.003
sp|P0AC69|GLRX4_ECOLI	0.133	0.129
sp|P0ADV5|YHBW_ECOLI	0.511	0.003
sp|P16926|MREC_ECOLI	0.155	0.444
sp|P40191|PDXK_ECOLI	-0.274	0.029
sp|P0C066|MLTC_ECOLI	0.162	0.836
sp|P21599|KPYK2_ECOLI	0.205	0.005
sp|P20966|PTFBC_ECOLI	-0.434	0.303
sp|P0A6A3|ACKA_ECOLI	-0.431	2.835e-05
sp|P75867|LONH_ECOLI	-0.145	0.682
sp|P14900|MURD_ECOLI	0.863	1.825e-06
sp|P77554|YAHJ_ECOLI	-0.053	0.878
sp|P0ACL9|PDHR_ECOLI	-0.62	0.033
sp|P00893|ILVI_ECOLI	-0.111	0.442
sp|P07118|SYV_ECOLI	-0.299	1.455e-12
sp|P05459|PDXB_ECOLI	0.119	0.06
sp|P13482|TREA_ECOLI	1.412	6.405e-07
sp|P39377|IADA_ECOLI	-0.391	0.009
sp|P0ADS9|YGGN_ECOLI	0.472	0.005
sp|P0ADE8|YGFZ_ECOLI	0.367	0.001
sp|P0A7S9|RS13_ECOLI	-0.236	0.0002523
sp|P20083|PARE_ECOLI	-0.434	0.003
sp|P0ACY1|YDJA_ECOLI	5.191e-05	0.039
sp|P27248|GCST_ECOLI	0.231	0.017
sp|P0ACY9|YEBG_ECOLI	-0.696	0.01
sp|P76270|MSRC_ECOLI	-0.317	0.022
sp|P0AD57|ISPB_ECOLI	0.114	0.53
sp|P69451|LCFA_ECOLI	1.28	6.959e-05
sp|P00957|SYA_ECOLI	-0.285	3.953e-06
sp|P0AFT2|YECS_ECOLI	0.084	0.587
sp|P75949|NAGZ_ECOLI	-0.031	0.407
sp|P31063|YEDD_ECOLI	0.224	0.036
sp|P39325|YTFQ_ECOLI	2.592	7.525e-06
sp|P0AFP6|GCH1L_ECOLI	0.476	0.0009021
sp|P25553|ALDA_ECOLI	2.442	0.0
sp|P0A6X3|HFQ_ECOLI	0.354	0.479
sp|P0A8L1|SYS_ECOLI	-0.115	0.169
sp|P0A6Q3|FABA_ECOLI	-0.68	2.116e-08
sp|P64624|YHEO_ECOLI	0.085	0.633
sp|P23857|PSPE_ECOLI	0.816	0.0003962
sp|P0A6K3|DEF_ECOLI	-0.089	0.143
sp|P0C0V0|DEGP_ECOLI	-0.14	0.427
sp|P77330|BORD_ECOLI	-0.977	5.112e-05
sp|P32162|YIIS_ECOLI	0.996	0.016
sp|P64588|YQJI_ECOLI	-0.587	0.002
sp|P07639|AROB_ECOLI	0.211	0.54
sp|P45578|LUXS_ECOLI	0.06	0.344
sp|P77212|RCLA_ECOLI	-0.674	0.003
sp|P0AAI3|FTSH_ECOLI	-0.183	0.0005762
sp|P76015|DHAK_ECOLI	-0.157	0.949
sp|P62620|ISPG_ECOLI	0.129	0.104
sp|P09551|ARGT_ECOLI	2.093	0.0
sp|P27829|WECC_ECOLI	0.447	0.067
sp|P29217|YCEH_ECOLI	-0.086	0.147
sp|P76116|YNCE_ECOLI	-1.557	0.0
sp|P75864|RLMKL_ECOLI	-0.274	0.023
sp|P0A8J2|DNAT_ECOLI	0.101	0.499
sp|P0A6X7|IHFA_ECOLI	-0.17	0.92
sp|P0ABA4|ATPD_ECOLI	0.762	0.004
sp|P0AF50|YJBR_ECOLI	1.197	5.347e-07
sp|P0A9K7|PHOU_ECOLI	-0.235	0.068
sp|P21507|SRMB_ECOLI	0.435	0.045
sp|P0A6A8|ACP_ECOLI	-0.176	0.964
sp|P0A7D1|PTH_ECOLI	-0.287	0.145
sp|P05637|APAH_ECOLI	0.622	0.053
sp|P30871|3PASE_ECOLI	-0.419	0.0008388
sp|P23830|PSS_ECOLI	0.695	1.017e-06
sp|P0A715|KDSA_ECOLI	-0.012	0.913
sp|P77499|SUFC_ECOLI	-0.866	1.536e-11
sp|P77718|THII_ECOLI	-0.607	2.256e-07
sp|P05793|ILVC_ECOLI	-0.16	5.295e-05
sp|P0A9K3|PHOL_ECOLI	0.037	0.87
sp|P0AES6|GYRB_ECOLI	-0.104	0.127
sp|P19934|TOLA_ECOLI	-0.58	0.001
sp|P0A944|RIMI_ECOLI	-0.155	1.0
sp|P0AAI9|FABD_ECOLI	0.78	8.506e-09
sp|P23538|PPSA_ECOLI	1.953	0.0
sp|P0ABN5|DCUA_ECOLI	-0.429	0.074
sp|P0AGE0|SSB_ECOLI	0.582	0.000328
sp|P00803|LEP_ECOLI	-0.203	0.031
sp|P0ADT5|YGIC_ECOLI	0.333	0.023
sp|P0A8X2|YCEI_ECOLI	1.179	2.665e-15
sp|P0A894|RAPZ_ECOLI	-0.272	0.043
sp|P0A7Y8|RNPA_ECOLI	-0.118	0.3
sp|P0A7C2|LEXA_ECOLI	0.24	0.003
sp|P0ABB8|ATMA_ECOLI	0.047	0.381
sp|P26602|UBIC_ECOLI	0.328	0.161
sp|P0AED5|UVRY_ECOLI	-0.654	0.002
sp|P29208|MENC_ECOLI	0.564	0.161
sp|P30014|RNT_ECOLI	-0.28	0.852
sp|P0A7N4|RL32_ECOLI	-0.598	0.002
sp|P0AGE6|CHRR_ECOLI	0.422	0.0002596
sp|P27278|NADR_ECOLI	-0.228	0.322
sp|P0AFG3|ODO1_ECOLI	0.99	0.0
sp|P16456|SELD_ECOLI	0.373	0.253
sp|P0AG93|SECF_ECOLI	0.006	0.905
sp|P0AEW6|INGK_ECOLI	-0.056	0.55
sp|P46130|YBHC_ECOLI	-0.224	0.006
sp|P31119|AAS_ECOLI	0.056	0.578
sp|P0A9W6|IBAG_ECOLI	-0.503	0.051
sp|P0A940|BAMA_ECOLI	0.043	0.324
sp|P77775|YFCH_ECOLI	1.308	2.044e-12
sp|P69423|TATC_ECOLI	0.438	0.131
sp|P77625|HXPA_ECOLI	0.109	0.977
sp|P03018|UVRD_ECOLI	0.026	0.663
sp|P25745|MNMA_ECOLI	0.339	0.005
sp|P69913|CSRA_ECOLI	0.867	0.0004891
sp|P0A8D0|NRDR_ECOLI	-0.135	0.846
sp|P03813|YGEA_ECOLI	1.024	0.017
sp|P24202|MRR_ECOLI	0.14	0.418
sp|P0AFQ7|YCFH_ECOLI	-0.928	9.431e-09
sp|P0AFF2|NUPC_ECOLI	-0.111	0.167
sp|P0A8A0|YEBC_ECOLI	-0.162	0.133
sp|P0A8R4|SLYX_ECOLI	0.446	0.129
sp|P03817|MIOC_ECOLI	-0.289	0.869
sp|P0A8C4|YGFB_ECOLI	0.231	0.365
sp|P33599|NUOCD_ECOLI	0.598	6.879e-13
sp|P12758|UDP_ECOLI	0.718	3.378e-09
sp|P0A7G6|RECA_ECOLI	-0.522	0.0001313
sp|P50457|PUUE_ECOLI	-0.724	0.08
sp|P27848|YIGL_ECOLI	0.247	0.217
sp|P0A7J7|RL11_ECOLI	-0.115	0.781
sp|P0ABB4|ATPB_ECOLI	0.218	0.0009723
sp|P06710|DPO3X_ECOLI	-0.339	0.094
sp|P08997|MASY_ECOLI	2.569	0.0
sp|P33136|OPGG_ECOLI	-0.236	0.002
sp|P0AC02|BAMD_ECOLI	-0.000635	0.7
sp|P0A8M3|SYT_ECOLI	0.104	0.095
sp|P69054|DHSC_ECOLI	1.414	8.434e-07
sp|P0A6P1|EFTS_ECOLI	-0.318	1.363e-07
sp|P0ACB0|DNAB_ECOLI	-0.363	0.0001489
sp|P0AAN5|YAIA_ECOLI	0.482	0.176
sp|P0CG19|RNPH_ECOLI	-0.154	0.759
sp|P0ADI7|YECD_ECOLI	0.62	0.012
sp|P21362|YCIF_ECOLI	1.992	6.29e-09
sp|P27249|GLND_ECOLI	-0.208	0.509
sp|P0A9Q9|DHAS_ECOLI	0.551	3.99e-06
sp|P32664|NUDC_ECOLI	0.239	0.219
sp|P0ACE3|HHA_ECOLI	-0.51	0.064
sp|P05055|PNP_ECOLI	0.059	0.605
sp|P69829|PTSN_ECOLI	0.721	5.117e-05
sp|P75809|YBJI_ECOLI	-0.043	0.298
sp|P76539|YPEA_ECOLI	-0.028	0.755
sp|P05041|PABB_ECOLI	-0.597	0.021
sp|P69228|BAER_ECOLI	-0.364	0.155
sp|P60560|GUAC_ECOLI	-0.279	0.002
sp|P66817|DIAA_ECOLI	-0.206	0.727
sp|P0AAH0|PSTB_ECOLI	-0.192	0.081
sp|P0AEG6|DSBC_ECOLI	0.207	0.278
sp|P0ABD5|ACCA_ECOLI	-0.239	0.066
sp|P11454|ENTF_ECOLI	-2.408	0.0
sp|P06999|PFKB_ECOLI	0.063	0.627
sp|P69795|PTQB_ECOLI	0.997	0.0001185
sp|P07024|USHA_ECOLI	0.556	1.119e-05
sp|P76193|YNHG_ECOLI	0.406	0.011
sp|P0ACR4|YEIE_ECOLI	0.856	0.002
sp|P0AC41|SDHA_ECOLI	1.762	0.0
sp|P0AAZ7|YCAR_ECOLI	-0.409	0.113
sp|P0AB91|AROG_ECOLI	-1.225	2.22e-16
sp|P0A786|PYRB_ECOLI	0.197	0.011
sp|P69783|PTGA_ECOLI	0.44	0.0001325
sp|P13001|BIOH_ECOLI	0.946	0.007
sp|P0DMC7|RCSB_ECOLI	0.059	0.982
sp|P30847|BAES_ECOLI	0.471	0.009
sp|P0ADT8|YGIM_ECOLI	-0.343	0.01
sp|P25746|HFLD_ECOLI	0.178	0.604
sp|P0ACB7|HEMY_ECOLI	0.075	0.888
sp|P0ACL0|GLPR_ECOLI	-0.659	0.029
sp|P0AEW4|CPDA_ECOLI	-0.008	0.475
sp|P0A9C3|GALM_ECOLI	0.435	0.000327
sp|P0A9C9|GLPX_ECOLI	-0.169	0.094
sp|P31806|NNR_ECOLI	0.734	0.003
sp|P0A6Z3|HTPG_ECOLI	0.103	0.566
sp|P0A988|DPO3B_ECOLI	0.199	0.298
sp|P04951|KDSB_ECOLI	0.148	0.053
sp|P32662|GPH_ECOLI	0.06	0.928
sp|P0AEH5|ELAB_ECOLI	1.56	3.571e-11
sp|P24251|CRL_ECOLI	-1.266	4.441e-16
sp|P0A7F3|PYRI_ECOLI	0.1	0.899
sp|P0ADP2|YIGI_ECOLI	-0.136	0.664
sp|P0A8M0|SYN_ECOLI	-0.005	0.335
sp|P21169|DCOR_ECOLI	-0.356	0.003
sp|P08244|PYRF_ECOLI	-0.15	0.044
sp|P0ADR8|PPNN_ECOLI	0.295	0.003
sp|P0A8Y3|YIHX_ECOLI	0.208	0.618
sp|P31142|THTM_ECOLI	0.973	1.721e-13
sp|Q47083|CBL_ECOLI	0.677	0.008
sp|P0AGD7|SRP54_ECOLI	-0.09	0.025
sp|P76035|YCIW_ECOLI	0.554	0.379
sp|P0C0S1|MSCS_ECOLI	-1.327	3.261e-11
sp|P37595|IAAA_ECOLI	0.478	0.003
sp|P0A698|UVRA_ECOLI	-0.129	0.076
sp|P78061|PUUA_ECOLI	0.003	0.773
sp|P0A912|PAL_ECOLI	-0.153	0.129
sp|P33570|TKT2_ECOLI	0.904	0.0
sp|P45748|TSAC_ECOLI	0.203	0.383
sp|P39199|PRMB_ECOLI	-0.179	0.037
sp|P0C018|RL18_ECOLI	-0.128	0.999
sp|P0A887|UBIE_ECOLI	0.264	0.013
sp|P23837|PHOQ_ECOLI	-0.148	0.454
sp|P31433|YICH_ECOLI	0.451	0.017
sp|P61889|MDH_ECOLI	0.914	0.0
sp|P69786|PTGCB_ECOLI	-0.966	1.442e-10
sp|P0ACX3|YDHR_ECOLI	0.188	0.357
sp|P18196|MINC_ECOLI	0.458	0.034
sp|P0AG18|PURE_ECOLI	-0.351	0.008
sp|P67095|YFCE_ECOLI	-0.255	0.178
sp|P0A8B2|YFCN_ECOLI	-0.241	0.419
sp|P0AD61|KPYK1_ECOLI	-0.582	1.088e-14
sp|P11446|ARGC_ECOLI	0.058	0.042
sp|P0A8F8|UVRB_ECOLI	-0.082	0.507
sp|P68066|GRCA_ECOLI	0.471	0.0001104
sp|P76541|EUTL_ECOLI	0.411	0.386
sp|P0AC62|GLRX3_ECOLI	0.081	0.273
sp|P38489|NFSB_ECOLI	-0.447	1.639e-06
sp|P0A7E5|PYRG_ECOLI	-0.254	0.002
sp|P09053|AVTA_ECOLI	0.333	0.031
sp|P13857|RIML_ECOLI	1.302	3.876e-09
sp|P08839|PT1_ECOLI	-0.155	0.0002513
sp|P29012|ALR2_ECOLI	0.601	0.021
sp|P16659|SYP_ECOLI	-0.217	0.0009792
sp|P0ADP9|YIHD_ECOLI	0.214	0.195
sp|P0A884|TYSY_ECOLI	-0.71	0.0001351
sp|P11880|MURF_ECOLI	0.309	0.087
sp|P76535|MURQ_ECOLI	1.05	1.091e-05
sp|P0AB24|EFEO_ECOLI	-1.827	0.0
sp|P77454|GLSA1_ECOLI	2.378	9.095e-11
sp|P0ABF1|PCNB_ECOLI	-0.015	0.898
sp|P36771|LRHA_ECOLI	0.663	0.003
sp|P22255|CYSQ_ECOLI	0.635	2.153e-06
sp|P27306|STHA_ECOLI	1.375	0.0
sp|P69428|TATA_ECOLI	-0.491	0.018
sp|P0A7V8|RS4_ECOLI	-0.338	7.535e-06
sp|P21645|LPXD_ECOLI	0.059	0.557
sp|P10441|LPXB_ECOLI	0.308	0.25
sp|P43329|HRPA_ECOLI	-0.181	0.037
sp|P13029|KATG_ECOLI	1.197	0.0
sp|P0A9D2|GSTA_ECOLI	1.07	8.38e-08
sp|P64429|YPFJ_ECOLI	0.022	0.683
sp|P0ADB1|OSME_ECOLI	0.82	2.885e-05
sp|P75849|GLO22_ECOLI	0.767	6.152e-05
sp|P0A738|MOAC_ECOLI	-0.016	0.111
sp|P0AAE0|CYCA_ECOLI	1.816	1.271e-06
sp|P0A8W2|SLYA_ECOLI	0.553	9.532e-05
sp|P0AFJ1|YJDM_ECOLI	0.807	0.723
sp|P0A9Q7|ADHE_ECOLI	-0.118	0.007
sp|P07650|TYPH_ECOLI	-0.579	6.654e-06
sp|P0ADC1|LPTE_ECOLI	-0.524	0.0006461
sp|P18843|NADE_ECOLI	-0.177	0.002
sp|P08957|T1MK_ECOLI	-0.431	0.0004329
sp|P0ACZ4|EVGA_ECOLI	-0.061	0.98
sp|P0A927|TSX_ECOLI	-0.055	0.383
sp|P0A705|IF2_ECOLI	-0.131	0.0001622
sp|P0AAQ2|YAJD_ECOLI	0.432	0.026
sp|P0AED0|USPA_ECOLI	0.703	4.696e-05
sp|P0AET2|HDEB_ECOLI	2.426	1.75e-11
sp|P52647|NIFJ_ECOLI	0.402	4.395e-05
sp|P0A9S3|GATD_ECOLI	2.608	0.0
sp|P0AFJ5|PHOB_ECOLI	0.199	0.442
sp|P02925|RBSB_ECOLI	3.045	0.0
sp|P62517|OPGH_ECOLI	0.329	0.021
sp|P75796|GSIA_ECOLI	-0.229	0.327
sp|P0A7Y0|RNC_ECOLI	-0.398	0.001
sp|P0ADX1|YHFA_ECOLI	0.02	0.747
sp|P36548|AMIA_ECOLI	-0.62	0.003
sp|P0ABZ4|KDSC_ECOLI	-0.433	0.014
sp|P0AFL3|PPIA_ECOLI	0.472	0.0007128
sp|P75728|UBIF_ECOLI	0.142	0.275
sp|P67087|RSMI_ECOLI	-0.151	0.013
sp|P0AGG4|THIO2_ECOLI	-0.237	0.324
sp|P0AFG6|ODO2_ECOLI	1.027	0.0
sp|P77243|PRPD_ECOLI	-0.972	0.182
sp|P21170|SPEA_ECOLI	0.097	0.701
sp|P0ABH0|FTSA_ECOLI	0.258	0.078
sp|P76346|MTFA_ECOLI	0.534	0.006
sp|P0A870|TALB_ECOLI	-0.258	0.005
sp|P39334|BDCR_ECOLI	-0.513	0.015
sp|P0A6P5|DER_ECOLI	0.12	0.197
sp|P0AC44|DHSD_ECOLI	2.277	9.731e-09
sp|P37615|YHHM_ECOLI	0.144	0.832
sp|P21367|YCAC_ECOLI	1.092	3.084e-09
sp|P0A7R1|RL9_ECOLI	-0.701	5.601e-11
sp|P0ACF4|DBHB_ECOLI	0.233	0.299
sp|P0A7I7|RIBA_ECOLI	0.222	0.023
sp|P00946|MANA_ECOLI	0.381	0.0005663
sp|P04825|AMPN_ECOLI	0.252	0.001
sp|P11458|NADA_ECOLI	0.133	0.574
sp|P0AAZ4|RARA_ECOLI	-0.192	0.065
sp|P64564|YGGT_ECOLI	-0.227	0.271
sp|P45799|NUDE_ECOLI	-0.354	0.005
sp|P37051|PURU_ECOLI	-0.409	0.0004471
sp|P07862|DDLB_ECOLI	-0.089	0.368
sp|P77689|SUFD_ECOLI	-0.827	1.68e-07
sp|P33650|FEOB_ECOLI	-0.508	0.052
sp|P00968|CARB_ECOLI	-0.127	0.004
sp|P0A903|BAMC_ECOLI	0.098	0.499
sp|P0A9T8|YBBA_ECOLI	0.72	0.0001966
sp|P0AC30|FTSX_ECOLI	-0.468	0.006
sp|P0A9K9|SLYD_ECOLI	0.75	0.0001648
sp|P0A9X4|MREB_ECOLI	-0.336	0.0004167
sp|P22634|MURI_ECOLI	-0.084	0.592
sp|P68679|RS21_ECOLI	-0.743	1.995e-07
sp|P0AAG3|GLTL_ECOLI	-0.636	0.013
sp|P37643|YHJE_ECOLI	-1.702	2.162e-07
sp|P0ABF6|CDD_ECOLI	0.267	0.244
sp|P0ADU5|YGIW_ECOLI	0.931	3.765e-07
sp|P77376|YDGJ_ECOLI	0.357	0.158
sp|P0A6I3|COAA_ECOLI	0.066	0.471
sp|P23003|TRMA_ECOLI	-0.239	0.24
sp|P0A7T7|RS18_ECOLI	-0.149	0.453
sp|P37645|YHJG_ECOLI	0.129	0.319
sp|P0AF93|RIDA_ECOLI	0.606	0.0001315
sp|P0A915|OMPW_ECOLI	2.0	7.415e-08
sp|P00887|AROH_ECOLI	-0.178	0.331
sp|P17315|CIRA_ECOLI	-2.855	0.0
sp|P28306|MLTG_ECOLI	0.18	0.19
sp|P18335|ARGD_ECOLI	0.419	6.049e-06
sp|P37329|MODA_ECOLI	1.178	3.849e-10
sp|P0AF08|APBC_ECOLI	0.152	0.987
sp|P63389|YHES_ECOLI	-0.496	0.001
sp|P00363|FRDA_ECOLI	1.912	0.0
sp|P0AEL6|FEPB_ECOLI	-0.616	0.0009566
sp|P0A951|ATDA_ECOLI	0.525	0.093
sp|P07003|POXB_ECOLI	1.328	0.0
sp|P0AD27|YEJM_ECOLI	1.188	0.0001933
sp|P04968|ILVA_ECOLI	-1.07	2.198e-14
sp|P36659|CBPA_ECOLI	0.613	0.0006658
sp|P0A7W1|RS5_ECOLI	-0.024	0.92
sp|P0A6M8|EFG_ECOLI	0.025	0.186
sp|P69797|PTNAB_ECOLI	0.623	6.152e-11
sp|P0AFV4|MEPS_ECOLI	1.933	9.698e-08
sp|P09147|GALE_ECOLI	0.813	2.618e-12
sp|P0AGG8|TLDD_ECOLI	0.143	0.947
sp|P0A9Q5|ACCD_ECOLI	0.042	0.505
sp|P26648|FTSP_ECOLI	0.861	0.012
sp|P00956|SYI_ECOLI	-0.042	0.072
sp|P39099|DEGQ_ECOLI	0.0005724	0.805
sp|P23843|OPPA_ECOLI	-1.202	0.0
sp|P0A9L8|P5CR_ECOLI	0.755	0.0007519
sp|P33920|NDPA_ECOLI	0.069	0.471
sp|P0ABS5|DNAG_ECOLI	-0.028	0.74
sp|P64506|YEBY_ECOLI	0.593	0.034
sp|P0A998|FTNA_ECOLI	0.056	0.545
sp|P76027|OPPD_ECOLI	-0.482	0.09
sp|P0A7L8|RL27_ECOLI	-0.394	0.041
sp|P0AGK4|YHBY_ECOLI	-0.726	0.009
sp|P00959|SYM_ECOLI	-0.162	0.014
sp|P0AEB7|YOAB_ECOLI	1.037	1.938e-05
sp|P0ABZ6|SURA_ECOLI	0.157	0.314
sp|P77214|CUSF_ECOLI	1.483	7.881e-10
sp|P39160|UXUB_ECOLI	0.912	6.036e-05
sp|P0AFZ3|SSPB_ECOLI	0.186	0.331
sp|P29745|PEPT_ECOLI	0.94	9.71e-10
sp|P0C960|EMTA_ECOLI	0.641	0.025
sp|P0AE67|CHEY_ECOLI	-0.385	0.112
sp|P0AGD1|SODC_ECOLI	1.593	1.66e-06
sp|P0AEE3|DEGS_ECOLI	0.011	0.894
sp|P0A6P7|ENGB_ECOLI	-0.051	0.824
sp|P16703|CYSM_ECOLI	-0.041	0.609
sp|P39411|NCPP_ECOLI	-0.211	0.53
sp|P0A9D4|CYSE_ECOLI	0.367	0.095
sp|P0A7V3|RS3_ECOLI	-0.444	5.576e-06
sp|P0A6I0|KCY_ECOLI	0.11	0.089
sp|P31808|YCIK_ECOLI	-0.013	0.42
sp|P33195|GCSP_ECOLI	0.563	4.112e-06
sp|P41407|AZOR_ECOLI	-0.324	0.032
sp|P76002|PLIG_ECOLI	0.672	0.0009776
sp|P0A796|PFKA_ECOLI	-0.128	0.244
sp|P06988|HISX_ECOLI	-0.626	5.037e-11
sp|P45531|TUSC_ECOLI	0.118	0.678
sp|P0AAB8|USPD_ECOLI	0.482	0.035
sp|Q46893|ISPD_ECOLI	-0.048	0.71
sp|P00509|AAT_ECOLI	0.148	0.855
sp|P0AFW4|RNK_ECOLI	2.544	1.647e-08
sp|P75820|AMID_ECOLI	0.119	0.955
sp|P77444|SUFS_ECOLI	-0.413	9.801e-07
sp|P0A7J3|RL10_ECOLI	-0.303	0.002
sp|P27431|ROXA_ECOLI	0.28	0.072
sp|P76177|YDGH_ECOLI	-0.16	0.039
sp|P02413|RL15_ECOLI	-0.035	0.495
sp|P76569|YFGD_ECOLI	-0.535	0.022
